ダウンロードした時刻：2024/07/10 01:14:55

,東京,東京,東京,東京,東京,東京
年月日,平均気温(℃),平均気温(℃),平均気温(℃),最高気温(℃),最高気温(℃),最高気温(℃)
,,,,,,
,,品質情報,均質番号,,品質情報,均質番号
1995/1/1,6.0,8,1,10.9,8,1
1995/1/2,4.6,8,1,8.3,8,1
1995/1/3,5.0,8,1,7.6,8,1
1995/1/4,5.6,8,1,7.9,8,1
1995/1/5,9.6,8,1,14.4,8,1
1995/1/6,5.4,8,1,10.3,8,1
1995/1/7,6.4,8,1,10.0,8,1
1995/1/8,10.0,8,1,13.4,8,1
1995/1/9,11.0,8,1,16.1,8,1
1995/1/10,8.6,8,1,14.9,8,1
1995/1/11,6.9,8,1,10.2,8,1
1995/1/12,7.0,8,1,11.0,8,1
1995/1/13,6.0,8,1,11.2,8,1
1995/1/14,3.7,8,1,7.6,8,1
1995/1/15,3.7,8,1,8.3,8,1
1995/1/16,4.4,8,1,7.9,8,1
1995/1/17,3.7,8,1,7.7,8,1
1995/1/18,5.3,8,1,9.4,8,1
1995/1/19,4.8,8,1,8.1,8,1
1995/1/20,5.3,8,1,11.0,8,1
1995/1/21,7.4,8,1,11.3,8,1
1995/1/22,6.2,8,1,7.9,8,1
1995/1/23,10.0,8,1,13.7,8,1
1995/1/24,8.5,8,1,13.0,8,1
1995/1/25,5.8,8,1,9.2,8,1
1995/1/26,6.7,8,1,10.4,8,1
1995/1/27,6.4,8,1,8.8,8,1
1995/1/28,5.4,8,1,9.3,8,1
1995/1/29,6.8,8,1,9.9,8,1
1995/1/30,4.8,8,1,8.3,8,1
1995/1/31,3.8,8,1,7.8,8,1
1995/2/1,4.5,8,1,9.0,8,1
1995/2/2,6.1,8,1,9.4,8,1
1995/2/3,6.4,8,1,10.0,8,1
1995/2/4,4.6,8,1,6.2,8,1
1995/2/5,2.5,8,1,4.7,8,1
1995/2/6,5.5,8,1,10.2,8,1
1995/2/7,5.6,8,1,9.7,8,1
1995/2/8,7.5,8,1,12.2,8,1
1995/2/9,8.0,8,1,10.1,8,1
1995/2/10,5.8,8,1,8.6,8,1
1995/2/11,5.7,8,1,9.1,8,1
1995/2/12,7.2,8,1,11.4,8,1
1995/2/13,8.8,8,1,12.2,8,1
1995/2/14,7.2,8,1,9.7,8,1
1995/2/15,6.8,8,1,9.9,8,1
1995/2/16,6.7,8,1,10.6,8,1
1995/2/17,5.7,8,1,10.1,8,1
1995/2/18,6.8,8,1,11.4,8,1
1995/2/19,7.5,8,1,11.6,8,1
1995/2/20,7.4,8,1,11.6,8,1
1995/2/21,6.6,8,1,11.0,8,1
1995/2/22,7.1,8,1,11.4,8,1
1995/2/23,7.6,8,1,11.9,8,1
1995/2/24,8.3,8,1,12.6,8,1
1995/2/25,5.8,8,1,7.3,8,1
1995/2/26,3.9,8,1,6.1,8,1
1995/2/27,7.9,8,1,13.9,8,1
1995/2/28,7.4,8,1,10.9,8,1
1995/3/1,6.3,8,1,11.6,8,1
1995/3/2,7.6,8,1,10.3,8,1
1995/3/3,6.4,8,1,9.7,8,1
1995/3/4,3.3,8,1,4.6,8,1
1995/3/5,5.7,8,1,10.2,8,1
1995/3/6,7.2,8,1,11.5,8,1
1995/3/7,8.2,8,1,12.6,8,1
1995/3/8,10.1,8,1,15.4,8,1
1995/3/9,9.8,8,1,14.9,8,1
1995/3/10,6.1,8,1,9.8,8,1
1995/3/11,10.0,8,1,14.6,8,1
1995/3/12,8.5,8,1,12.9,8,1
1995/3/13,7.4,8,1,12.7,8,1
1995/3/14,9.0,8,1,13.3,8,1
1995/3/15,9.4,8,1,12.5,8,1
1995/3/16,11.0,8,1,14.0,8,1
1995/3/17,15.3,8,1,18.0,8,1
1995/3/18,6.6,8,1,14.3,8,1
1995/3/19,7.0,8,1,10.8,8,1
1995/3/20,9.6,8,1,13.9,8,1
1995/3/21,11.8,8,1,16.7,8,1
1995/3/22,13.9,8,1,19.9,8,1
1995/3/23,11.4,8,1,13.4,8,1
1995/3/24,12.2,8,1,15.5,8,1
1995/3/25,7.2,8,1,12.1,8,1
1995/3/26,3.4,8,1,5.6,8,1
1995/3/27,8.9,8,1,13.5,8,1
1995/3/28,8.9,8,1,13.6,8,1
1995/3/29,8.6,8,1,11.7,8,1
1995/3/30,9.6,8,1,12.4,8,1
1995/3/31,15.6,8,1,19.8,8,1
1995/4/1,13.5,8,1,17.2,8,1
1995/4/2,10.0,8,1,13.3,8,1
1995/4/3,9.1,8,1,13.3,8,1
1995/4/4,10.7,8,1,15.7,8,1
1995/4/5,13.2,8,1,17.7,8,1
1995/4/6,14.5,8,1,18.4,8,1
1995/4/7,14.7,8,1,18.8,8,1
1995/4/8,13.9,8,1,18.2,8,1
1995/4/9,15.2,8,1,20.7,8,1
1995/4/10,14.2,8,1,18.5,8,1
1995/4/11,11.2,8,1,13.2,8,1
1995/4/12,12.4,8,1,18.9,8,1
1995/4/13,13.9,8,1,17.3,8,1
1995/4/14,12.6,8,1,14.1,8,1
1995/4/15,14.2,8,1,19.1,8,1
1995/4/16,13.4,8,1,16.3,8,1
1995/4/17,17.5,8,1,23.4,8,1
1995/4/18,15.6,8,1,18.8,8,1
1995/4/19,17.4,8,1,25.5,8,1
1995/4/20,14.3,8,1,19.3,8,1
1995/4/21,15.8,8,1,21.3,8,1
1995/4/22,17.5,8,1,18.9,8,1
1995/4/23,21.5,8,1,24.8,8,1
1995/4/24,17.7,8,1,21.7,8,1
1995/4/25,15.3,8,1,16.8,8,1
1995/4/26,17.6,8,1,23.6,8,1
1995/4/27,19.2,8,1,24.0,8,1
1995/4/28,18.9,8,1,21.6,8,1
1995/4/29,17.9,8,1,21.7,8,1
1995/4/30,18.0,8,1,22.2,8,1
1995/5/1,16.4,8,1,17.7,8,1
1995/5/2,19.4,8,1,25.4,8,1
1995/5/3,19.7,8,1,22.6,8,1
1995/5/4,18.1,8,1,20.6,8,1
1995/5/5,14.3,8,1,16.1,8,1
1995/5/6,17.7,8,1,22.3,8,1
1995/5/7,17.7,8,1,21.3,8,1
1995/5/8,16.9,8,1,20.0,8,1
1995/5/9,19.7,8,1,24.4,8,1
1995/5/10,20.7,8,1,26.0,8,1
1995/5/11,18.8,8,1,19.8,8,1
1995/5/12,18.4,8,1,21.5,8,1
1995/5/13,17.4,8,1,21.3,8,1
1995/5/14,19.0,8,1,21.6,8,1
1995/5/15,17.9,8,1,18.8,8,1
1995/5/16,18.3,8,1,21.0,8,1
1995/5/17,17.0,8,1,20.4,8,1
1995/5/18,19.7,8,1,24.3,8,1
1995/5/19,20.2,8,1,25.1,8,1
1995/5/20,20.5,8,1,24.8,8,1
1995/5/21,20.0,8,1,21.9,8,1
1995/5/22,20.3,8,1,24.6,8,1
1995/5/23,19.5,8,1,23.6,8,1
1995/5/24,20.5,8,1,24.7,8,1
1995/5/25,22.3,8,1,26.7,8,1
1995/5/26,21.4,8,1,25.2,8,1
1995/5/27,21.3,8,1,25.5,8,1
1995/5/28,20.4,8,1,24.1,8,1
1995/5/29,17.5,8,1,20.5,8,1
1995/5/30,20.9,8,1,25.3,8,1
1995/5/31,21.6,8,1,25.4,8,1
1995/6/1,20.4,8,1,24.9,8,1
1995/6/2,20.3,8,1,23.4,8,1
1995/6/3,21.1,8,1,24.4,8,1
1995/6/4,19.9,8,1,23.3,8,1
1995/6/5,21.5,8,1,25.1,8,1
1995/6/6,19.0,8,1,22.8,8,1
1995/6/7,18.2,8,1,21.6,8,1
1995/6/8,18.5,8,1,22.0,8,1
1995/6/9,18.2,8,1,20.3,8,1
1995/6/10,19.2,8,1,23.3,8,1
1995/6/11,18.7,8,1,23.3,8,1
1995/6/12,17.9,8,1,20.3,8,1
1995/6/13,17.5,8,1,18.7,8,1
1995/6/14,18.2,8,1,20.2,8,1
1995/6/15,21.4,8,1,25.4,8,1
1995/6/16,19.9,8,1,21.5,8,1
1995/6/17,22.7,8,1,26.4,8,1
1995/6/18,22.9,8,1,27.1,8,1
1995/6/19,21.5,8,1,24.0,8,1
1995/6/20,22.4,8,1,27.4,8,1
1995/6/21,21.2,8,1,24.2,8,1
1995/6/22,17.3,8,1,19.0,8,1
1995/6/23,16.5,8,1,18.1,8,1
1995/6/24,20.9,8,1,24.8,8,1
1995/6/25,22.3,8,1,25.6,8,1
1995/6/26,20.9,8,1,22.2,8,1
1995/6/27,23.2,8,1,26.3,8,1
1995/6/28,23.2,8,1,26.1,8,1
1995/6/29,22.7,8,1,25.0,8,1
1995/6/30,24.2,8,1,28.8,8,1
1995/7/1,23.7,8,1,26.3,8,1
1995/7/2,25.3,8,1,27.6,8,1
1995/7/3,25.6,8,1,27.2,8,1
1995/7/4,23.4,8,1,24.6,8,1
1995/7/5,21.8,8,1,22.9,8,1
1995/7/6,21.5,8,1,23.3,8,1
1995/7/7,24.1,8,1,26.9,8,1
1995/7/8,22.9,8,1,23.8,8,1
1995/7/9,23.7,8,1,26.0,8,1
1995/7/10,26.9,8,1,31.7,8,1
1995/7/11,28.1,8,1,32.5,8,1
1995/7/12,26.0,8,1,28.5,8,1
1995/7/13,27.7,8,1,31.5,8,1
1995/7/14,27.0,8,1,30.7,8,1
1995/7/15,26.6,8,1,28.8,8,1
1995/7/16,25.5,8,1,28.0,8,1
1995/7/17,26.1,8,1,30.7,8,1
1995/7/18,22.4,8,1,24.3,8,1
1995/7/19,24.6,8,1,28.1,8,1
1995/7/20,25.5,8,1,28.6,8,1
1995/7/21,25.9,8,1,28.8,8,1
1995/7/22,26.2,8,1,29.5,8,1
1995/7/23,28.9,8,1,32.5,8,1
1995/7/24,29.5,8,1,34.3,8,1
1995/7/25,30.8,8,1,35.9,8,1
1995/7/26,30.6,8,1,34.3,8,1
1995/7/27,30.0,8,1,34.0,8,1
1995/7/28,30.4,8,1,35.0,8,1
1995/7/29,29.3,8,1,33.8,8,1
1995/7/30,29.7,8,1,33.5,8,1
1995/7/31,29.9,8,1,34.1,8,1
1995/8/1,30.6,8,1,35.4,8,1
1995/8/2,29.4,8,1,34.5,8,1
1995/8/3,30.1,8,1,34.6,8,1
1995/8/4,30.7,8,1,36.3,8,1
1995/8/5,29.3,8,1,34.3,8,1
1995/8/6,28.7,8,1,33.2,8,1
1995/8/7,28.9,8,1,32.9,8,1
1995/8/8,31.0,8,1,35.3,8,1
1995/8/9,30.7,8,1,34.4,8,1
1995/8/10,29.3,8,1,35.2,8,1
1995/8/11,29.1,8,1,34.3,8,1
1995/8/12,27.3,8,1,31.6,8,1
1995/8/13,28.0,8,1,31.5,8,1
1995/8/14,29.0,8,1,33.3,8,1
1995/8/15,29.0,8,1,33.7,8,1
1995/8/16,29.1,8,1,34.3,8,1
1995/8/17,28.6,8,1,32.4,8,1
1995/8/18,28.9,8,1,32.2,8,1
1995/8/19,31.0,8,1,35.6,8,1
1995/8/20,30.7,8,1,35.1,8,1
1995/8/21,30.1,8,1,34.1,8,1
1995/8/22,27.9,8,1,32.4,8,1
1995/8/23,28.0,8,1,31.3,8,1
1995/8/24,30.1,8,1,35.3,8,1
1995/8/25,30.7,8,1,35.1,8,1
1995/8/26,31.0,8,1,34.4,8,1
1995/8/27,31.1,8,1,35.4,8,1
1995/8/28,31.4,8,1,36.4,8,1
1995/8/29,26.9,8,1,29.9,8,1
1995/8/30,27.5,8,1,30.8,8,1
1995/8/31,27.4,8,1,29.5,8,1
1995/9/1,28.6,8,1,34.2,8,1
1995/9/2,26.8,8,1,30.5,8,1
1995/9/3,28.4,8,1,31.3,8,1
1995/9/4,27.1,8,1,30.5,8,1
1995/9/5,25.7,8,1,29.5,8,1
1995/9/6,26.0,8,1,28.8,8,1
1995/9/7,28.0,8,1,32.1,8,1
1995/9/8,24.5,8,1,27.1,8,1
1995/9/9,24.3,8,1,28.4,8,1
1995/9/10,25.7,8,1,29.1,8,1
1995/9/11,28.9,8,1,35.8,8,1
1995/9/12,24.7,8,1,29.4,8,1
1995/9/13,24.4,8,1,28.4,8,1
1995/9/14,24.3,8,1,28.0,8,1
1995/9/15,21.3,8,1,22.5,8,1
1995/9/16,19.0,8,1,21.4,8,1
1995/9/17,17.2,8,1,19.8,8,1
1995/9/18,20.4,8,1,24.3,8,1
1995/9/19,20.0,8,1,24.3,8,1
1995/9/20,19.8,8,1,25.5,8,1
1995/9/21,20.0,8,1,24.6,8,1
1995/9/22,20.2,8,1,23.3,8,1
1995/9/23,21.6,8,1,25.4,8,1
1995/9/24,22.7,8,1,25.5,8,1
1995/9/25,25.8,8,1,31.0,8,1
1995/9/26,22.5,8,1,23.8,8,1
1995/9/27,23.8,8,1,26.8,8,1
1995/9/28,24.0,8,1,27.7,8,1
1995/9/29,22.8,8,1,26.4,8,1
1995/9/30,23.0,8,1,25.1,8,1
1995/10/1,23.1,8,1,25.8,8,1
1995/10/2,21.9,8,1,27.8,8,1
1995/10/3,24.3,8,1,27.3,8,1
1995/10/4,24.1,8,1,26.4,8,1
1995/10/5,23.0,8,1,25.1,8,1
1995/10/6,19.9,8,1,22.5,8,1
1995/10/7,17.7,8,1,19.6,8,1
1995/10/8,14.8,8,1,16.1,8,1
1995/10/9,17.8,8,1,20.8,8,1
1995/10/10,17.8,8,1,20.4,8,1
1995/10/11,17.9,8,1,21.3,8,1
1995/10/12,18.6,8,1,21.2,8,1
1995/10/13,20.5,8,1,24.9,8,1
1995/10/14,20.2,8,1,24.0,8,1
1995/10/15,20.2,8,1,24.2,8,1
1995/10/16,21.1,8,1,24.9,8,1
1995/10/17,23.0,8,1,27.5,8,1
1995/10/18,21.4,8,1,25.7,8,1
1995/10/19,21.0,8,1,25.0,8,1
1995/10/20,19.8,8,1,23.1,8,1
1995/10/21,18.3,8,1,22.0,8,1
1995/10/22,16.9,8,1,20.3,8,1
1995/10/23,17.9,8,1,21.7,8,1
1995/10/24,17.7,8,1,20.7,8,1
1995/10/25,18.9,8,1,23.8,8,1
1995/10/26,19.2,8,1,23.1,8,1
1995/10/27,18.2,8,1,22.4,8,1
1995/10/28,15.4,8,1,19.0,8,1
1995/10/29,15.6,8,1,18.6,8,1
1995/10/30,18.6,8,1,22.4,8,1
1995/10/31,20.5,8,1,25.8,8,1
1995/11/1,19.0,8,1,23.9,8,1
1995/11/2,14.2,8,1,19.0,8,1
1995/11/3,14.3,8,1,18.5,8,1
1995/11/4,15.6,8,1,20.7,8,1
1995/11/5,14.9,8,1,18.8,8,1
1995/11/6,15.1,8,1,19.5,8,1
1995/11/7,16.3,8,1,19.8,8,1
1995/11/8,15.6,8,1,20.8,8,1
1995/11/9,12.1,8,1,16.8,8,1
1995/11/10,13.3,8,1,18.5,8,1
1995/11/11,13.5,8,1,19.3,8,1
1995/11/12,12.6,8,1,16.0,8,1
1995/11/13,13.5,8,1,18.4,8,1
1995/11/14,15.4,8,1,19.8,8,1
1995/11/15,11.2,8,1,13.9,8,1
1995/11/16,9.2,8,1,11.3,8,1
1995/11/17,12.9,8,1,18.6,8,1
1995/11/18,14.1,8,1,18.6,8,1
1995/11/19,12.8,8,1,18.3,8,1
1995/11/20,11.8,8,1,14.7,8,1
1995/11/21,11.0,8,1,12.6,8,1
1995/11/22,9.6,8,1,11.6,8,1
1995/11/23,12.0,8,1,14.6,8,1
1995/11/24,11.4,8,1,14.0,8,1
1995/11/25,10.2,8,1,14.4,8,1
1995/11/26,9.4,8,1,12.4,8,1
1995/11/27,9.2,8,1,13.4,8,1
1995/11/28,10.0,8,1,13.1,8,1
1995/11/29,10.6,8,1,15.0,8,1
1995/11/30,10.5,8,1,14.0,8,1
1995/12/1,9.3,8,1,13.1,8,1
1995/12/2,9.9,8,1,15.4,8,1
1995/12/3,10.7,8,1,14.5,8,1
1995/12/4,10.9,8,1,14.6,8,1
1995/12/5,9.5,8,1,13.2,8,1
1995/12/6,9.0,8,1,14.5,8,1
1995/12/7,8.9,8,1,13.4,8,1
1995/12/8,7.6,8,1,11.7,8,1
1995/12/9,6.6,8,1,10.9,8,1
1995/12/10,6.5,8,1,11.0,8,1
1995/12/11,8.8,8,1,14.5,8,1
1995/12/12,9.8,8,1,14.7,8,1
1995/12/13,9.6,8,1,14.1,8,1
1995/12/14,9.7,8,1,13.2,8,1
1995/12/15,9.9,8,1,16.7,8,1
1995/12/16,7.1,8,1,10.4,8,1
1995/12/17,6.6,8,1,12.0,8,1
1995/12/18,7.7,8,1,11.3,8,1
1995/12/19,6.8,8,1,9.3,8,1
1995/12/20,7.1,8,1,9.9,8,1
1995/12/21,7.3,8,1,13.3,8,1
1995/12/22,8.8,8,1,12.0,8,1
1995/12/23,9.0,8,1,15.1,8,1
1995/12/24,9.2,8,1,14.9,8,1
1995/12/25,3.8,8,1,7.0,8,1
1995/12/26,2.3,8,1,5.0,8,1
1995/12/27,3.5,8,1,7.5,8,1
1995/12/28,4.6,8,1,9.1,8,1
1995/12/29,4.6,8,1,7.8,8,1
1995/12/30,6.7,8,1,13.4,8,1
1995/12/31,6.5,8,1,10.5,8,1
1996/1/1,6.2,8,1,10.6,8,1
1996/1/2,5.8,8,1,9.4,8,1
1996/1/3,8.3,8,1,15.6,8,1
1996/1/4,6.1,8,1,9.5,8,1
1996/1/5,6.9,8,1,11.9,8,1
1996/1/6,8.3,8,1,12.3,8,1
1996/1/7,8.1,8,1,11.5,8,1
1996/1/8,8.9,8,1,15.4,8,1
1996/1/9,2.9,8,1,5.3,8,1
1996/1/10,4.9,8,1,10.3,8,1
1996/1/11,7.7,8,1,12.1,8,1
1996/1/12,7.7,8,1,11.8,8,1
1996/1/13,8.5,8,1,12.6,8,1
1996/1/14,8.6,8,1,13.9,8,1
1996/1/15,16.1,8,1,19.9,8,1
1996/1/16,13.0,8,1,17.4,8,1
1996/1/17,7.2,8,1,8.5,8,1
1996/1/18,6.4,8,1,8.9,8,1
1996/1/19,3.5,8,1,5.3,8,1
1996/1/20,2.4,8,1,4.1,8,1
1996/1/21,5.6,8,1,8.9,8,1
1996/1/22,6.4,8,1,8.3,8,1
1996/1/23,6.7,8,1,10.6,8,1
1996/1/24,4.3,8,1,8.2,8,1
1996/1/25,4.1,8,1,7.2,8,1
1996/1/26,3.6,8,1,6.2,8,1
1996/1/27,4.6,8,1,8.9,8,1
1996/1/28,5.5,8,1,9.3,8,1
1996/1/29,7.2,8,1,11.7,8,1
1996/1/30,5.5,8,1,10.5,8,1
1996/1/31,3.3,8,1,6.6,8,1
1996/2/1,3.3,8,1,6.1,8,1
1996/2/2,0.7,8,1,3.8,8,1
1996/2/3,3.6,8,1,8.9,8,1
1996/2/4,4.6,8,1,7.8,8,1
1996/2/5,7.0,8,1,11.3,8,1
1996/2/6,5.5,8,1,9.4,8,1
1996/2/7,6.0,8,1,9.6,8,1
1996/2/8,5.8,8,1,8.8,8,1
1996/2/9,5.4,8,1,11.1,8,1
1996/2/10,3.6,8,1,7.2,8,1
1996/2/11,5.4,8,1,9.9,8,1
1996/2/12,7.3,8,1,13.0,8,1
1996/2/13,9.9,8,1,15.1,8,1
1996/2/14,13.3,8,1,20.9,8,1
1996/2/15,11.5,8,1,14.7,8,1
1996/2/16,3.2,8,1,7.4,8,1
1996/2/17,0.7,8,1,2.0,8,1
1996/2/18,1.2,8,1,2.8,8,1
1996/2/19,2.3,8,1,4.5,8,1
1996/2/20,2.8,8,1,8.7,8,1
1996/2/21,3.2,8,1,7.6,8,1
1996/2/22,3.6,8,1,7.5,8,1
1996/2/23,5.3,8,1,9.5,8,1
1996/2/24,5.6,8,1,10.3,8,1
1996/2/25,5.0,8,1,9.2,8,1
1996/2/26,7.4,8,1,10.9,8,1
1996/2/27,7.2,8,1,9.1,8,1
1996/2/28,8.5,8,1,13.3,8,1
1996/2/29,8.5,8,1,12.4,8,1
1996/3/1,8.3,8,1,13.7,8,1
1996/3/2,7.3,8,1,11.5,8,1
1996/3/3,5.7,8,1,9.6,8,1
1996/3/4,6.8,8,1,11.5,8,1
1996/3/5,4.6,8,1,8.1,8,1
1996/3/6,5.9,8,1,10.7,8,1
1996/3/7,6.5,8,1,10.7,8,1
1996/3/8,5.2,8,1,7.9,8,1
1996/3/9,8.5,8,1,13.1,8,1
1996/3/10,7.6,8,1,11.7,8,1
1996/3/11,8.2,8,1,12.7,8,1
1996/3/12,5.7,8,1,9.4,8,1
1996/3/13,7.2,8,1,11.4,8,1
1996/3/14,10.1,8,1,15.0,8,1
1996/3/15,9.0,8,1,11.5,8,1
1996/3/16,12.2,8,1,17.2,8,1
1996/3/17,12.0,8,1,13.5,8,1
1996/3/18,10.9,8,1,15.2,8,1
1996/3/19,7.7,8,1,10.0,8,1
1996/3/20,7.4,8,1,10.1,8,1
1996/3/21,10.8,8,1,15.9,8,1
1996/3/22,11.6,8,1,16.5,8,1
1996/3/23,9.9,8,1,13.4,8,1
1996/3/24,7.9,8,1,11.7,8,1
1996/3/25,9.2,8,1,12.5,8,1
1996/3/26,12.4,8,1,15.6,8,1
1996/3/27,10.8,8,1,14.9,8,1
1996/3/28,11.8,8,1,17.3,8,1
1996/3/29,10.5,8,1,13.5,8,1
1996/3/30,14.1,8,1,18.4,8,1
1996/3/31,18.0,8,1,23.1,8,1
1996/4/1,10.8,8,1,14.8,8,1
1996/4/2,6.7,8,1,7.9,8,1
1996/4/3,8.1,8,1,11.5,8,1
1996/4/4,9.1,8,1,13.2,8,1
1996/4/5,9.7,8,1,14.2,8,1
1996/4/6,12.8,8,1,17.6,8,1
1996/4/7,13.3,8,1,16.1,8,1
1996/4/8,11.9,8,1,17.1,8,1
1996/4/9,11.9,8,1,15.6,8,1
1996/4/10,11.3,8,1,15.5,8,1
1996/4/11,8.2,8,1,12.0,8,1
1996/4/12,7.4,8,1,11.8,8,1
1996/4/13,8.7,8,1,13.4,8,1
1996/4/14,12.2,8,1,17.0,8,1
1996/4/15,13.1,8,1,17.2,8,1
1996/4/16,11.5,8,1,13.5,8,1
1996/4/17,15.0,8,1,20.3,8,1
1996/4/18,13.2,8,1,18.2,8,1
1996/4/19,12.6,8,1,15.1,8,1
1996/4/20,8.9,8,1,11.1,8,1
1996/4/21,10.4,8,1,14.9,8,1
1996/4/22,10.5,8,1,13.6,8,1
1996/4/23,13.7,8,1,18.7,8,1
1996/4/24,16.5,8,1,22.4,8,1
1996/4/25,17.9,8,1,24.8,8,1
1996/4/26,18.2,8,1,24.0,8,1
1996/4/27,19.6,8,1,24.7,8,1
1996/4/28,19.2,8,1,24.6,8,1
1996/4/29,20.1,8,1,26.2,8,1
1996/4/30,19.7,8,1,23.0,8,1
1996/5/1,19.3,8,1,22.0,8,1
1996/5/2,18.6,8,1,19.6,8,1
1996/5/3,19.9,8,1,25.2,8,1
1996/5/4,18.9,8,1,23.0,8,1
1996/5/5,15.0,8,1,18.4,8,1
1996/5/6,16.2,8,1,21.4,8,1
1996/5/7,13.8,8,1,16.6,8,1
1996/5/8,13.2,8,1,14.2,8,1
1996/5/9,13.7,8,1,16.1,8,1
1996/5/10,19.0,8,1,25.7,8,1
1996/5/11,17.7,8,1,23.6,8,1
1996/5/12,14.9,8,1,19.5,8,1
1996/5/13,13.6,8,1,18.2,8,1
1996/5/14,14.4,8,1,18.0,8,1
1996/5/15,18.6,8,1,23.8,8,1
1996/5/16,17.0,8,1,20.9,8,1
1996/5/17,15.1,8,1,19.1,8,1
1996/5/18,12.1,8,1,14.1,8,1
1996/5/19,15.4,8,1,20.1,8,1
1996/5/20,18.6,8,1,22.3,8,1
1996/5/21,20.9,8,1,25.0,8,1
1996/5/22,18.1,8,1,20.1,8,1
1996/5/23,19.0,8,1,23.7,8,1
1996/5/24,20.4,8,1,25.2,8,1
1996/5/25,20.8,8,1,26.0,8,1
1996/5/26,22.0,8,1,26.5,8,1
1996/5/27,22.4,8,1,25.7,8,1
1996/5/28,23.3,8,1,27.2,8,1
1996/5/29,22.8,8,1,26.1,8,1
1996/5/30,22.4,8,1,25.4,8,1
1996/5/31,25.3,8,1,30.5,8,1
1996/6/1,19.6,8,1,24.6,8,1
1996/6/2,20.0,8,1,23.9,8,1
1996/6/3,23.3,8,1,27.3,8,1
1996/6/4,24.2,8,1,28.9,8,1
1996/6/5,20.9,8,1,25.1,8,1
1996/6/6,20.1,8,1,25.1,8,1
1996/6/7,19.9,8,1,24.4,8,1
1996/6/8,20.4,8,1,23.9,8,1
1996/6/9,20.5,8,1,22.0,8,1
1996/6/10,20.5,8,1,23.5,8,1
1996/6/11,20.5,8,1,22.8,8,1
1996/6/12,23.2,8,1,27.1,8,1
1996/6/13,21.4,8,1,24.6,8,1
1996/6/14,21.4,8,1,22.6,8,1
1996/6/15,23.9,8,1,27.6,8,1
1996/6/16,25.3,8,1,30.2,8,1
1996/6/17,24.2,8,1,28.2,8,1
1996/6/18,24.1,8,1,28.0,8,1
1996/6/19,25.0,8,1,30.5,8,1
1996/6/20,24.1,8,1,27.8,8,1
1996/6/21,24.1,8,1,28.0,8,1
1996/6/22,23.0,8,1,26.7,8,1
1996/6/23,22.4,8,1,25.7,8,1
1996/6/24,23.0,8,1,25.3,8,1
1996/6/25,24.7,8,1,28.9,8,1
1996/6/26,22.0,8,1,24.8,8,1
1996/6/27,19.8,8,1,23.8,8,1
1996/6/28,23.0,8,1,27.3,8,1
1996/6/29,25.9,8,1,31.8,8,1
1996/6/30,26.1,8,1,30.1,8,1
1996/7/1,26.9,8,1,30.7,8,1
1996/7/2,27.1,8,1,31.2,8,1
1996/7/3,25.3,8,1,31.0,8,1
1996/7/4,24.3,8,1,29.7,8,1
1996/7/5,24.3,8,1,25.8,8,1
1996/7/6,26.3,8,1,31.9,8,1
1996/7/7,20.5,8,1,23.7,8,1
1996/7/8,18.4,8,1,20.4,8,1
1996/7/9,18.9,8,1,20.1,8,1
1996/7/10,20.6,8,1,22.4,8,1
1996/7/11,27.8,8,1,33.2,8,1
1996/7/12,26.6,8,1,31.1,8,1
1996/7/13,25.8,8,1,30.1,8,1
1996/7/14,27.7,8,1,31.8,8,1
1996/7/15,27.8,8,1,32.3,8,1
1996/7/16,28.4,8,1,32.8,8,1
1996/7/17,30.2,8,1,34.5,8,1
1996/7/18,30.7,8,1,34.8,8,1
1996/7/19,29.3,8,1,33.4,8,1
1996/7/20,26.6,8,1,30.3,8,1
1996/7/21,23.8,8,1,26.5,8,1
1996/7/22,24.3,8,1,28.4,8,1
1996/7/23,22.7,8,1,23.7,8,1
1996/7/24,25.5,8,1,29.1,8,1
1996/7/25,27.5,8,1,31.7,8,1
1996/7/26,28.1,8,1,32.1,8,1
1996/7/27,29.4,8,1,33.5,8,1
1996/7/28,29.0,8,1,33.3,8,1
1996/7/29,29.3,8,1,33.4,8,1
1996/7/30,29.1,8,1,32.6,8,1
1996/7/31,29.4,8,1,33.0,8,1
1996/8/1,29.5,8,1,33.3,8,1
1996/8/2,27.9,8,1,32.4,8,1
1996/8/3,23.7,8,1,27.1,8,1
1996/8/4,27.8,8,1,31.9,8,1
1996/8/5,28.2,8,1,33.7,8,1
1996/8/6,24.4,8,1,28.3,8,1
1996/8/7,24.8,8,1,29.2,8,1
1996/8/8,24.0,8,1,26.6,8,1
1996/8/9,26.2,8,1,30.7,8,1
1996/8/10,26.4,8,1,31.2,8,1
1996/8/11,26.6,8,1,30.6,8,1
1996/8/12,26.0,8,1,30.8,8,1
1996/8/13,26.9,8,1,31.6,8,1
1996/8/14,29.1,8,1,33.7,8,1
1996/8/15,32.5,8,1,38.7,8,1
1996/8/16,31.8,8,1,36.6,8,1
1996/8/17,27.8,8,1,31.1,8,1
1996/8/18,27.8,8,1,31.5,8,1
1996/8/19,27.6,8,1,32.6,8,1
1996/8/20,25.5,8,1,29.4,8,1
1996/8/21,26.2,8,1,30.3,8,1
1996/8/22,27.1,8,1,31.6,8,1
1996/8/23,28.3,8,1,31.5,8,1
1996/8/24,24.9,8,1,28.2,8,1
1996/8/25,23.0,8,1,26.4,8,1
