ダウンロードした時刻：2024/07/09 16:09:27

,浜松,浜松,浜松,浜松,浜松,浜松
年月日,平均気温(℃),平均気温(℃),平均気温(℃),最高気温(℃),最高気温(℃),最高気温(℃)
,,,,,,
,,品質情報,均質番号,,品質情報,均質番号
1999/11/19,12.5,8,1,18.9,8,1
1999/11/20,12.0,8,1,18.2,8,1
1999/11/21,13.6,8,1,19.1,8,1
1999/11/22,13.5,8,1,19.5,8,1
1999/11/23,14.4,8,1,18.8,8,1
1999/11/24,14.3,8,1,18.8,8,1
1999/11/25,15.7,8,1,20.0,8,1
1999/11/26,13.1,8,1,16.5,8,1
1999/11/27,9.7,8,1,13.7,8,1
1999/11/28,9.2,8,1,11.9,8,1
1999/11/29,8.6,8,1,13.5,8,1
1999/11/30,9.5,8,1,13.0,8,1
1999/12/1,10.8,8,1,15.3,8,1
1999/12/2,10.7,8,1,13.2,8,1
1999/12/3,9.1,8,1,13.4,8,1
1999/12/4,9.4,8,1,15.1,8,1
1999/12/5,12.2,8,1,15.2,8,1
1999/12/6,11.5,8,1,15.8,8,1
1999/12/7,7.7,8,1,11.5,8,1
1999/12/8,8.5,8,1,13.9,8,1
1999/12/9,9.7,8,1,15.2,8,1
1999/12/10,10.8,8,1,15.1,8,1
1999/12/11,10.4,8,1,14.8,8,1
1999/12/12,8.0,8,1,12.3,8,1
1999/12/13,8.7,8,1,12.4,8,1
1999/12/14,8.4,8,1,12.7,8,1
1999/12/15,7.4,8,1,11.9,8,1
1999/12/16,7.7,8,1,12.6,8,1
1999/12/17,9.6,8,1,13.3,8,1
1999/12/18,8.1,8,1,11.8,8,1
1999/12/19,5.4,8,1,8.7,8,1
1999/12/20,4.2,8,1,7.9,8,1
1999/12/21,3.3,8,1,8.0,8,1
1999/12/22,4.7,8,1,9.6,8,1
1999/12/23,5.9,8,1,11.4,8,1
1999/12/24,6.3,8,1,12.5,8,1
1999/12/25,7.5,8,1,11.7,8,1
1999/12/26,5.9,8,1,11.4,8,1
1999/12/27,6.6,8,1,12.5,8,1
1999/12/28,6.8,8,1,12.6,8,1
1999/12/29,9.2,8,1,14.1,8,1
1999/12/30,9.0,8,1,14.4,8,1
1999/12/31,9.4,8,1,14.7,8,1
2000/1/1,9.0,8,1,13.6,8,1
2000/1/2,9.1,8,1,13.4,8,1
2000/1/3,10.2,8,1,15.3,8,1
2000/1/4,9.7,8,1,14.4,8,1
2000/1/5,9.1,8,1,14.2,8,1
2000/1/6,11.4,8,1,14.6,8,1
2000/1/7,12.7,8,1,16.7,8,1
2000/1/8,7.4,8,1,10.3,8,1
2000/1/9,8.2,8,1,12.1,8,1
2000/1/10,10.7,8,1,16.1,8,1
2000/1/11,8.8,8,1,13.6,8,1
2000/1/12,8.9,8,1,10.5,8,1
2000/1/13,11.8,8,1,12.9,8,1
2000/1/14,10.9,8,1,14.4,8,1
2000/1/15,9.4,8,1,14.2,8,1
2000/1/16,8.8,8,1,11.2,8,1
2000/1/17,8.7,8,1,11.3,8,1
2000/1/18,8.0,8,1,12.7,8,1
2000/1/19,7.6,8,1,12.4,8,1
2000/1/20,4.9,8,1,7.5,8,1
2000/1/21,1.9,8,1,6.3,8,1
2000/1/22,3.4,8,1,8.7,8,1
2000/1/23,6.0,8,1,8.1,8,1
2000/1/24,9.3,8,1,13.9,8,1
2000/1/25,7.2,8,1,10.8,8,1
2000/1/26,3.5,8,1,9.6,8,1
2000/1/27,2.9,8,1,9.1,8,1
2000/1/28,3.7,8,1,9.8,8,1
2000/1/29,5.4,8,1,11.9,8,1
2000/1/30,7.0,8,1,13.7,8,1
2000/1/31,5.3,8,1,8.8,8,1
2000/2/1,4.2,8,1,9.0,8,1
2000/2/2,5.8,8,1,10.4,8,1
2000/2/3,6.9,8,1,12.3,8,1
2000/2/4,6.1,8,1,10.5,8,1
2000/2/5,5.7,8,1,12.3,8,1
2000/2/6,6.0,8,1,7.7,8,1
2000/2/7,7.7,8,1,11.6,8,1
2000/2/8,5.0,8,1,10.7,8,1
2000/2/9,3.2,8,1,7.4,8,1
2000/2/10,4.0,8,1,9.1,8,1
2000/2/11,5.8,8,1,10.8,8,1
2000/2/12,8.0,8,1,12.8,8,1
2000/2/13,9.2,8,1,14.3,8,1
2000/2/14,7.4,8,1,10.9,8,1
2000/2/15,4.8,8,1,8.3,8,1
2000/2/16,0.9,8,1,4.6,8,1
2000/2/17,2.4,8,1,6.7,8,1
2000/2/18,3.3,8,1,8.1,8,1
2000/2/19,4.3,8,1,7.8,8,1
2000/2/20,7.1,8,1,11.4,8,1
2000/2/21,4.6,8,1,9.1,8,1
2000/2/22,3.8,8,1,8.9,8,1
2000/2/23,4.7,8,1,9.0,8,1
2000/2/24,5.0,8,1,9.7,8,1
2000/2/25,2.9,8,1,8.1,8,1
2000/2/26,2.9,8,1,7.1,8,1
2000/2/27,3.6,8,1,7.6,8,1
2000/2/28,4.6,8,1,10.4,8,1
2000/2/29,2.8,8,1,8.9,8,1
2000/3/1,4.7,8,1,10.7,8,1
2000/3/2,8.1,8,1,14.4,8,1
2000/3/3,9.9,8,1,15.8,8,1
2000/3/4,9.7,8,1,12.1,8,1
2000/3/5,11.4,8,1,16.1,8,1
2000/3/6,9.9,8,1,16.1,8,1
2000/3/7,8.7,8,1,14.6,8,1
2000/3/8,5.0,8,1,10.1,8,1
2000/3/9,4.0,8,1,8.7,8,1
2000/3/10,5.3,8,1,10.8,8,1
2000/3/11,5.9,8,1,11.3,8,1
2000/3/12,7.2,8,1,12.9,8,1
2000/3/13,8.2,8,1,14.2,8,1
2000/3/14,7.2,8,1,13.5,8,1
2000/3/15,8.4,8,1,14.4,8,1
2000/3/16,9.4,8,1,14.6,8,1
2000/3/17,8.2,8,1,13.8,8,1
2000/3/18,9.2,8,1,16.2,8,1
2000/3/19,10.5,8,1,16.2,8,1
2000/3/20,9.9,8,1,16.0,8,1
2000/3/21,8.9,8,1,13.8,8,1
2000/3/22,10.6,8,1,15.6,8,1
2000/3/23,11.9,8,1,16.6,8,1
2000/3/24,10.6,8,1,15.6,8,1
2000/3/25,6.2,8,1,10.0,8,1
2000/3/26,6.1,8,1,10.6,8,1
2000/3/27,9.5,8,1,16.8,8,1
2000/3/28,12.4,8,1,16.7,8,1
2000/3/29,12.2,8,1,17.0,8,1
2000/3/30,11.4,8,1,16.3,8,1
2000/3/31,11.1,8,1,16.0,8,1
2000/4/1,12.3,8,1,17.5,8,1
2000/4/2,10.7,8,1,14.7,8,1
2000/4/3,12.5,8,1,17.4,8,1
2000/4/4,13.2,8,1,18.3,8,1
2000/4/5,14.7,8,1,20.1,8,1
2000/4/6,15.0,8,1,19.7,8,1
2000/4/7,15.2,8,1,19.9,8,1
2000/4/8,15.7,8,1,20.5,8,1
2000/4/9,15.2,8,1,19.2,8,1
2000/4/10,15.3,8,1,17.3,8,1
2000/4/11,11.2,8,1,14.7,8,1
2000/4/12,13.3,8,1,20.0,8,1
2000/4/13,15.8,8,1,22.5,8,1
2000/4/14,17.1,8,1,24.6,8,1
2000/4/15,14.4,8,1,17.0,8,1
2000/4/16,12.4,8,1,18.6,8,1
2000/4/17,12.1,8,1,17.9,8,1
2000/4/18,15.2,8,1,21.3,8,1
2000/4/19,16.5,8,1,20.8,8,1
2000/4/20,16.5,8,1,20.8,8,1
2000/4/21,16.7,8,1,20.2,8,1
2000/4/22,17.0,8,1,22.9,8,1
2000/4/23,16.7,8,1,21.2,8,1
2000/4/24,14.3,8,1,19.5,8,1
2000/4/25,15.1,8,1,20.5,8,1
2000/4/26,13.6,8,1,15.4,8,1
2000/4/27,16.5,8,1,22.6,8,1
2000/4/28,13.9,8,1,18.1,8,1
2000/4/29,15.5,8,1,21.1,8,1
2000/4/30,15.7,8,1,20.5,8,1
2000/5/1,15.6,8,1,19.7,8,1
2000/5/2,17.0,8,1,22.0,8,1
2000/5/3,16.7,8,1,22.0,8,1
2000/5/4,18.4,8,1,24.1,8,1
2000/5/5,17.2,8,1,22.0,8,1
2000/5/6,18.5,8,1,22.9,8,1
2000/5/7,19.4,8,1,22.5,8,1
2000/5/8,19.2,8,1,24.1,8,1
2000/5/9,21.2,8,1,30.5,8,1
2000/5/10,19.8,8,1,23.2,8,1
2000/5/11,20.0,8,1,24.2,8,1
2000/5/12,20.0,8,1,24.6,8,1
2000/5/13,19.7,8,1,22.1,8,1
2000/5/14,20.2,8,1,23.7,8,1
2000/5/15,19.1,8,1,24.5,8,1
2000/5/16,19.0,8,1,23.4,8,1
2000/5/17,17.2,8,1,19.5,8,1
2000/5/18,19.2,8,1,24.1,8,1
2000/5/19,18.8,8,1,22.9,8,1
2000/5/20,17.5,8,1,19.6,8,1
2000/5/21,19.9,8,1,25.7,8,1
2000/5/22,20.1,8,1,24.6,8,1
2000/5/23,22.0,8,1,26.5,8,1
2000/5/24,24.2,8,1,31.1,8,1
2000/5/25,21.0,8,1,24.7,8,1
2000/5/26,20.7,8,1,25.4,8,1
2000/5/27,19.8,8,1,22.1,8,1
2000/5/28,22.4,8,1,28.8,8,1
2000/5/29,23.4,8,1,29.2,8,1
2000/5/30,22.4,8,1,27.4,8,1
2000/5/31,18.9,8,1,21.3,8,1
2000/6/1,22.6,8,1,28.0,8,1
2000/6/2,21.8,8,1,26.7,8,1
2000/6/3,20.8,8,1,23.0,8,1
2000/6/4,21.9,8,1,26.7,8,1
2000/6/5,21.4,8,1,26.1,8,1
2000/6/6,21.6,8,1,25.9,8,1
2000/6/7,22.8,8,1,29.3,8,1
2000/6/8,22.8,8,1,28.1,8,1
2000/6/9,21.6,8,1,23.7,8,1
2000/6/10,20.7,8,1,24.1,8,1
2000/6/11,18.0,8,1,19.4,8,1
2000/6/12,18.1,8,1,19.7,8,1
2000/6/13,19.2,8,1,22.7,8,1
2000/6/14,20.3,8,1,23.6,8,1
2000/6/15,21.4,8,1,25.9,8,1
2000/6/16,22.4,8,1,26.9,8,1
2000/6/17,19.5,8,1,21.6,8,1
2000/6/18,20.9,8,1,25.2,8,1
2000/6/19,23.1,8,1,27.9,8,1
2000/6/20,23.0,8,1,27.4,8,1
2000/6/21,22.9,8,1,25.0,8,1
2000/6/22,24.6,8,1,29.5,8,1
2000/6/23,23.1,8,1,26.9,8,1
2000/6/24,24.0,8,1,28.1,8,1
2000/6/25,22.7,8,1,26.2,8,1
2000/6/26,24.5,8,1,28.8,8,1
2000/6/27,23.2,8,1,24.5,8,1
2000/6/28,23.4,8,1,25.7,8,1
2000/6/29,23.1,8,1,24.9,8,1
2000/6/30,25.7,8,1,29.8,8,1
2000/7/1,26.3,8,1,29.5,8,1
2000/7/2,27.1,8,1,31.4,8,1
2000/7/3,26.9,8,1,31.0,8,1
2000/7/4,26.4,8,1,30.7,8,1
2000/7/5,24.4,8,1,28.3,8,1
2000/7/6,24.7,8,1,28.4,8,1
2000/7/7,23.4,8,1,27.5,8,1
2000/7/8,27.0,8,1,32.4,8,1
2000/7/9,25.7,8,1,30.0,8,1
2000/7/10,26.1,8,1,31.2,8,1
2000/7/11,25.8,8,1,30.1,8,1
2000/7/12,26.5,8,1,31.6,8,1
2000/7/13,26.1,8,1,29.7,8,1
2000/7/14,26.2,8,1,30.4,8,1
2000/7/15,26.2,8,1,29.8,8,1
2000/7/16,28.3,8,1,34.6,8,1
2000/7/17,27.8,8,1,32.6,8,1
2000/7/18,27.7,8,1,33.2,8,1
2000/7/19,27.6,8,1,32.9,8,1
2000/7/20,27.6,8,1,31.4,8,1
2000/7/21,28.5,8,1,34.9,8,1
2000/7/22,29.8,8,1,36.7,8,1
2000/7/23,28.3,8,1,32.3,8,1
2000/7/24,27.9,8,1,32.4,8,1
2000/7/25,24.5,8,1,26.8,8,1
2000/7/26,23.7,8,1,28.3,8,1
2000/7/27,24.4,8,1,27.2,8,1
2000/7/28,25.8,8,1,29.5,8,1
2000/7/29,26.8,8,1,30.7,8,1
2000/7/30,27.7,8,1,30.8,8,1
2000/7/31,27.9,8,1,31.1,8,1
2000/8/1,27.8,8,1,31.4,8,1
2000/8/2,27.5,8,1,31.3,8,1
2000/8/3,27.4,8,1,30.8,8,1
2000/8/4,27.6,8,1,32.3,8,1
2000/8/5,27.8,8,1,32.9,8,1
2000/8/6,27.8,8,1,32.3,8,1
2000/8/7,27.0,8,1,32.4,8,1
2000/8/8,27.0,8,1,32.0,8,1
2000/8/9,27.5,8,1,32.0,8,1
2000/8/10,27.8,8,1,31.6,8,1
2000/8/11,27.7,8,1,32.0,8,1
2000/8/12,28.2,8,1,33.0,8,1
2000/8/13,29.4,8,1,35.6,8,1
2000/8/14,28.1,8,1,33.2,8,1
2000/8/15,27.1,8,1,29.6,8,1
2000/8/16,26.8,8,1,31.5,8,1
2000/8/17,27.7,8,1,31.9,8,1
2000/8/18,27.4,8,1,32.2,8,1
2000/8/19,26.8,8,1,30.4,8,1
2000/8/20,27.4,8,1,31.1,8,1
2000/8/21,27.5,8,1,30.6,8,1
2000/8/22,28.4,8,1,33.1,8,1
2000/8/23,28.5,8,1,33.7,8,1
2000/8/24,27.7,8,1,33.5,8,1
2000/8/25,27.7,8,1,32.3,8,1
2000/8/26,27.6,8,1,31.6,8,1
2000/8/27,28.1,8,1,32.1,8,1
2000/8/28,27.6,8,1,31.5,8,1
2000/8/29,27.5,8,1,32.5,8,1
2000/8/30,27.9,8,1,33.1,8,1
2000/8/31,25.5,8,1,28.1,8,1
2000/9/1,27.6,8,1,30.1,8,1
2000/9/2,28.9,8,1,32.2,8,1
2000/9/3,27.6,8,1,32.6,8,1
2000/9/4,23.9,8,1,26.5,8,1
2000/9/5,23.0,8,1,26.2,8,1
2000/9/6,24.1,8,1,28.9,8,1
2000/9/7,25.8,8,1,29.2,8,1
2000/9/8,26.4,8,1,30.5,8,1
2000/9/9,27.0,8,1,30.2,8,1
2000/9/10,27.2,8,1,31.3,8,1
2000/9/11,24.8,8,1,26.7,8,1
2000/9/12,25.5,8,1,27.3,8,1
2000/9/13,27.0,8,1,31.5,8,1
2000/9/14,27.1,8,1,31.0,8,1
2000/9/15,27.7,8,1,31.7,8,1
2000/9/16,27.0,8,1,30.4,8,1
2000/9/17,25.6,8,1,29.3,8,1
2000/9/18,24.1,8,1,28.9,8,1
2000/9/19,23.6,8,1,28.9,8,1
2000/9/20,24.8,8,1,30.4,8,1
2000/9/21,24.3,8,1,28.9,8,1
2000/9/22,23.9,8,1,28.0,8,1
2000/9/23,21.7,8,1,23.7,8,1
2000/9/24,24.0,8,1,29.3,8,1
2000/9/25,24.1,8,1,29.0,8,1
2000/9/26,22.8,8,1,28.1,8,1
2000/9/27,21.7,8,1,27.3,8,1
2000/9/28,21.3,8,1,26.6,8,1
2000/9/29,21.3,8,1,25.1,8,1
2000/9/30,20.0,8,1,24.8,8,1
2000/10/1,22.1,8,1,27.6,8,1
2000/10/2,19.8,8,1,21.9,8,1
2000/10/3,22.4,8,1,28.2,8,1
2000/10/4,22.6,8,1,27.4,8,1
2000/10/5,21.8,8,1,26.7,8,1
2000/10/6,20.8,8,1,25.8,8,1
2000/10/7,20.6,8,1,25.7,8,1
2000/10/8,19.9,8,1,22.5,8,1
2000/10/9,20.0,8,1,22.5,8,1
2000/10/10,22.4,8,1,27.1,8,1
2000/10/11,22.9,8,1,26.7,8,1
2000/10/12,23.4,8,1,28.3,8,1
2000/10/13,19.4,8,1,22.0,8,1
2000/10/14,20.1,8,1,25.4,8,1
2000/10/15,18.1,8,1,19.4,8,1
2000/10/16,18.9,8,1,24.6,8,1
2000/10/17,19.2,8,1,22.5,8,1
2000/10/18,18.4,8,1,20.9,8,1
2000/10/19,18.6,8,1,23.5,8,1
2000/10/20,18.3,8,1,19.7,8,1
2000/10/21,20.3,8,1,24.8,8,1
2000/10/22,20.2,8,1,24.1,8,1
2000/10/23,17.7,8,1,19.0,8,1
2000/10/24,19.2,8,1,23.4,8,1
2000/10/25,18.1,8,1,19.1,8,1
2000/10/26,20.4,8,1,26.1,8,1
2000/10/27,17.5,8,1,21.0,8,1
2000/10/28,15.8,8,1,19.0,8,1
2000/10/29,15.5,8,1,17.7,8,1
2000/10/30,16.2,8,1,20.0,8,1
2000/10/31,16.6,8,1,21.5,8,1
2000/11/1,19.5,8,1,22.6,8,1
2000/11/2,23.4,8,1,27.8,8,1
2000/11/3,17.7,8,1,20.0,8,1
2000/11/4,17.2,8,1,21.3,8,1
2000/11/5,17.8,8,1,24.2,8,1
2000/11/6,17.4,8,1,22.0,8,1
2000/11/7,18.1,8,1,23.5,8,1
2000/11/8,18.5,8,1,23.4,8,1
2000/11/9,15.4,8,1,18.2,8,1
2000/11/10,13.0,8,1,14.0,8,1
2000/11/11,15.6,8,1,20.6,8,1
2000/11/12,15.7,8,1,19.5,8,1
2000/11/13,15.4,8,1,18.4,8,1
2000/11/14,15.5,8,1,19.0,8,1
2000/11/15,16.2,8,1,20.4,8,1
2000/11/16,14.2,8,1,15.3,8,1
2000/11/17,15.5,8,1,17.3,8,1
2000/11/18,13.4,8,1,17.0,8,1
2000/11/19,11.7,8,1,16.6,8,1
2000/11/20,16.5,8,1,20.7,8,1
2000/11/21,16.1,8,1,21.0,8,1
2000/11/22,12.5,8,1,15.2,8,1
2000/11/23,12.5,8,1,17.9,8,1
2000/11/24,11.7,8,1,17.4,8,1
2000/11/25,13.2,8,1,18.2,8,1
2000/11/26,15.7,8,1,21.4,8,1
2000/11/27,14.5,8,1,19.5,8,1
2000/11/28,11.6,8,1,17.1,8,1
2000/11/29,8.9,8,1,14.1,8,1
2000/11/30,12.5,8,1,17.3,8,1
2000/12/1,9.7,8,1,13.0,8,1
2000/12/2,9.0,8,1,14.1,8,1
2000/12/3,10.4,8,1,14.5,8,1
2000/12/4,9.9,8,1,14.1,8,1
2000/12/5,9.6,8,1,14.1,8,1
2000/12/6,9.6,8,1,13.6,8,1
2000/12/7,8.1,8,1,13.1,8,1
2000/12/8,9.2,8,1,14.4,8,1
2000/12/9,10.7,8,1,17.1,8,1
2000/12/10,10.9,8,1,16.5,8,1
2000/12/11,9.9,8,1,13.9,8,1
2000/12/12,4.8,8,1,7.9,8,1
2000/12/13,6.3,8,1,10.5,8,1
2000/12/14,7.4,8,1,8.8,8,1
2000/12/15,8.7,8,1,13.9,8,1
2000/12/16,10.5,8,1,15.5,8,1
2000/12/17,8.2,8,1,10.3,8,1
2000/12/18,10.1,8,1,13.1,8,1
2000/12/19,12.5,8,1,16.9,8,1
2000/12/20,11.3,8,1,14.7,8,1
2000/12/21,10.3,8,1,13.9,8,1
2000/12/22,9.0,8,1,14.1,8,1
2000/12/23,9.7,8,1,14.8,8,1
2000/12/24,8.2,8,1,10.8,8,1
2000/12/25,6.0,8,1,10.3,8,1
2000/12/26,3.8,8,1,6.3,8,1
2000/12/27,4.5,8,1,8.4,8,1
2000/12/28,6.0,8,1,10.2,8,1
2000/12/29,5.9,8,1,10.7,8,1
2000/12/30,7.6,8,1,12.5,8,1
2000/12/31,9.8,8,1,12.0,8,1
2001/1/1,6.4,8,1,9.1,8,1
2001/1/2,6.9,8,1,11.9,8,1
2001/1/3,5.2,8,1,7.5,8,1
2001/1/4,3.1,8,1,6.3,8,1
2001/1/5,3.2,8,1,7.3,8,1
2001/1/6,3.4,8,1,7.4,8,1
2001/1/7,4.5,8,1,7.4,8,1
2001/1/8,10.0,8,1,15.2,8,1
2001/1/9,7.8,8,1,10.0,8,1
2001/1/10,11.3,8,1,16.6,8,1
2001/1/11,7.3,8,1,10.8,8,1
2001/1/12,4.9,8,1,7.9,8,1
2001/1/13,3.3,8,1,5.0,8,1
2001/1/14,2.2,8,1,5.7,8,1
2001/1/15,0.9,8,1,4.2,8,1
2001/1/16,1.1,8,1,4.7,8,1
2001/1/17,1.9,8,1,5.9,8,1
2001/1/18,3.4,8,1,7.9,8,1
2001/1/19,3.6,8,1,7.3,8,1
2001/1/20,2.9,8,1,6.8,8,1
2001/1/21,6.6,8,1,10.2,8,1
2001/1/22,6.5,8,1,9.6,8,1
2001/1/23,6.4,8,1,11.5,8,1
2001/1/24,4.6,8,1,9.8,8,1
2001/1/25,6.8,8,1,9.0,8,1
2001/1/26,8.0,8,1,10.0,8,1
2001/1/27,5.7,8,1,8.1,8,1
2001/1/28,6.6,8,1,10.5,8,1
2001/1/29,4.4,8,1,8.6,8,1
2001/1/30,4.2,8,1,8.6,8,1
2001/1/31,5.5,8,1,10.9,8,1
2001/2/1,5.9,8,1,8.2,8,1
2001/2/2,5.0,8,1,8.9,8,1
2001/2/3,4.4,8,1,9.2,8,1
2001/2/4,5.9,8,1,9.9,8,1
2001/2/5,8.9,8,1,13.7,8,1
2001/2/6,7.8,8,1,11.9,8,1
2001/2/7,7.6,8,1,10.2,8,1
2001/2/8,7.3,8,1,12.6,8,1
2001/2/9,5.0,8,1,9.8,8,1
2001/2/10,5.6,8,1,9.9,8,1
2001/2/11,5.4,8,1,10.3,8,1
2001/2/12,4.7,8,1,9.0,8,1
2001/2/13,4.9,8,1,7.7,8,1
2001/2/14,4.7,8,1,10.3,8,1
2001/2/15,3.0,8,1,7.7,8,1
2001/2/16,4.5,8,1,11.5,8,1
2001/2/17,4.2,8,1,9.7,8,1
2001/2/18,8.4,8,1,13.7,8,1
2001/2/19,10.3,8,1,15.4,8,1
2001/2/20,8.1,8,1,13.7,8,1
2001/2/21,9.8,8,1,16.0,8,1
2001/2/22,12.3,8,1,18.3,8,1
2001/2/23,13.6,8,1,20.5,8,1
2001/2/24,10.6,8,1,14.6,8,1
2001/2/25,6.1,8,1,10.9,8,1
2001/2/26,4.6,8,1,9.1,8,1
2001/2/27,6.8,8,1,13.1,8,1
2001/2/28,8.3,8,1,10.7,8,1
2001/3/1,10.2,8,1,11.8,8,1
2001/3/2,7.6,8,1,12.5,8,1
2001/3/3,7.7,8,1,12.7,8,1
2001/3/4,8.3,8,1,13.0,8,1
2001/3/5,4.9,8,1,8.3,8,1
2001/3/6,8.4,8,1,13.9,8,1
2001/3/7,8.3,8,1,13.7,8,1
2001/3/8,4.2,8,1,9.3,8,1
2001/3/9,3.0,8,1,8.2,8,1
2001/3/10,5.0,8,1,9.0,8,1
2001/3/11,4.9,8,1,9.1,8,1
2001/3/12,6.0,8,1,11.9,8,1
2001/3/13,5.8,8,1,11.5,8,1
2001/3/14,8.9,8,1,14.6,8,1
2001/3/15,11.6,8,1,17.2,8,1
2001/3/16,8.9,8,1,14.0,8,1
2001/3/17,8.5,8,1,10.6,8,1
2001/3/18,12.6,8,1,17.5,8,1
2001/3/19,12.5,8,1,18.5,8,1
2001/3/20,13.4,8,1,19.9,8,1
2001/3/21,15.8,8,1,23.5,8,1
2001/3/22,14.2,8,1,19.2,8,1
2001/3/23,14.9,8,1,19.1,8,1
2001/3/24,14.4,8,1,19.0,8,1
2001/3/25,13.8,8,1,18.8,8,1
2001/3/26,13.7,8,1,19.1,8,1
2001/3/27,11.6,8,1,15.7,8,1
2001/3/28,12.9,8,1,17.9,8,1
2001/3/29,11.9,8,1,14.6,8,1
2001/3/30,8.8,8,1,12.3,8,1
2001/3/31,7.2,8,1,11.2,8,1
2001/4/1,7.9,8,1,13.7,8,1
2001/4/2,11.5,8,1,15.8,8,1
2001/4/3,13.9,8,1,18.6,8,1
2001/4/4,11.1,8,1,16.8,8,1
2001/4/5,11.5,8,1,17.0,8,1
2001/4/6,14.5,8,1,22.4,8,1
2001/4/7,15.2,8,1,21.5,8,1
2001/4/8,16.3,8,1,22.0,8,1
2001/4/9,18.1,8,1,23.2,8,1
2001/4/10,19.1,8,1,25.3,8,1
2001/4/11,18.1,8,1,24.1,8,1
2001/4/12,14.7,8,1,18.5,8,1
2001/4/13,13.6,8,1,19.3,8,1
2001/4/14,14.5,8,1,19.2,8,1
2001/4/15,15.7,8,1,21.7,8,1
2001/4/16,16.4,8,1,22.3,8,1
2001/4/17,17.2,8,1,22.8,8,1
2001/4/18,17.1,8,1,21.1,8,1
2001/4/19,19.6,8,1,26.3,8,1
2001/4/20,18.3,8,1,24.0,8,1
2001/4/21,14.1,8,1,15.8,8,1
2001/4/22,15.4,8,1,23.1,8,1
2001/4/23,13.7,8,1,20.1,8,1
2001/4/24,16.3,8,1,21.0,8,1
2001/4/25,14.2,8,1,15.5,8,1
2001/4/26,13.8,8,1,18.4,8,1
2001/4/27,15.0,8,1,20.8,8,1
2001/4/28,16.4,8,1,23.0,8,1
2001/4/29,16.1,8,1,19.7,8,1
2001/4/30,17.7,8,1,21.9,8,1
2001/5/1,15.7,8,1,19.6,8,1
2001/5/2,14.4,8,1,17.4,8,1
2001/5/3,13.9,8,1,17.6,8,1
2001/5/4,15.9,8,1,19.9,8,1
2001/5/5,16.8,8,1,20.6,8,1
2001/5/6,17.7,8,1,22.9,8,1
2001/5/7,18.8,8,1,23.3,8,1
2001/5/8,18.6,8,1,19.5,8,1
2001/5/9,21.3,8,1,25.5,8,1
2001/5/10,20.8,8,1,25.3,8,1
2001/5/11,19.3,8,1,25.3,8,1
2001/5/12,17.5,8,1,22.2,8,1
2001/5/13,19.0,8,1,24.5,8,1
2001/5/14,19.3,8,1,24.6,8,1
2001/5/15,20.8,8,1,26.1,8,1
2001/5/16,21.3,8,1,25.7,8,1
2001/5/17,19.7,8,1,23.4,8,1
2001/5/18,19.6,8,1,23.9,8,1
2001/5/19,20.7,8,1,23.9,8,1
2001/5/20,21.5,8,1,28.1,8,1
2001/5/21,21.2,8,1,24.7,8,1
2001/5/22,20.2,8,1,22.6,8,1
2001/5/23,18.7,8,1,20.2,8,1
2001/5/24,19.3,8,1,20.5,8,1
2001/5/25,20.8,8,1,25.0,8,1
2001/5/26,21.4,8,1,24.6,8,1
2001/5/27,20.5,8,1,22.8,8,1
2001/5/28,21.2,8,1,26.6,8,1
2001/5/29,21.2,8,1,26.6,8,1
2001/5/30,20.0,8,1,23.2,8,1
2001/5/31,21.7,8,1,27.0,8,1
2001/6/1,20.7,8,1,23.9,8,1
2001/6/2,21.5,8,1,27.1,8,1
2001/6/3,21.5,8,1,27.6,8,1
2001/6/4,24.5,8,1,31.0,8,1
2001/6/5,21.0,8,1,25.3,8,1
2001/6/6,19.3,8,1,20.9,8,1
2001/6/7,23.3,8,1,29.1,8,1
2001/6/8,22.2,8,1,26.0,8,1
2001/6/9,21.8,8,1,24.4,8,1
2001/6/10,21.8,8,1,24.4,8,1
2001/6/11,23.6,8,1,29.7,8,1
2001/6/12,21.8,8,1,26.5,8,1
2001/6/13,22.8,8,1,26.6,8,1
2001/6/14,19.6,8,1,21.4,8,1
2001/6/15,19.9,8,1,22.0,8,1
2001/6/16,20.9,8,1,24.4,8,1
2001/6/17,22.2,8,1,25.6,8,1
2001/6/18,23.5,8,1,27.2,8,1
2001/6/19,23.7,8,1,25.9,8,1
2001/6/20,23.5,8,1,26.9,8,1
2001/6/21,20.9,8,1,22.8,8,1
2001/6/22,20.3,8,1,22.1,8,1
2001/6/23,21.7,8,1,24.1,8,1
2001/6/24,24.4,8,1,29.1,8,1
2001/6/25,25.6,8,1,28.7,8,1
2001/6/26,28.8,8,1,34.4,8,1
2001/6/27,28.1,8,1,33.3,8,1
2001/6/28,26.4,8,1,31.7,8,1
2001/6/29,27.3,8,1,32.0,8,1
2001/6/30,25.6,8,1,27.4,8,1
2001/7/1,29.0,8,1,33.1,8,1
2001/7/2,25.5,8,1,29.4,8,1
2001/7/3,25.6,8,1,29.5,8,1
2001/7/4,28.7,8,1,34.5,8,1
2001/7/5,29.0,8,1,32.9,8,1
2001/7/6,28.2,8,1,33.4,8,1
2001/7/7,25.7,8,1,29.6,8,1
2001/7/8,25.3,8,1,30.1,8,1
2001/7/9,25.3,8,1,29.6,8,1
2001/7/10,25.5,8,1,30.5,8,1
2001/7/11,27.4,8,1,31.8,8,1
2001/7/12,27.8,8,1,31.4,8,1
