ダウンロードした時刻：2024/07/10 01:11:24

,横浜,横浜,横浜,横浜,横浜,横浜
年月日,平均気温(℃),平均気温(℃),平均気温(℃),最高気温(℃),最高気温(℃),最高気温(℃)
,,,,,,
,,品質情報,均質番号,,品質情報,均質番号
1980/7/13,23.0,8,1,27.2,8,1
1980/7/14,24.3,8,1,28.4,8,1
1980/7/15,26.5,8,1,33.1,8,1
1980/7/16,21.2,8,1,23.6,8,1
1980/7/17,20.9,8,1,24.3,8,1
1980/7/18,20.0,8,1,21.1,8,1
1980/7/19,24.1,8,1,27.4,8,1
1980/7/20,26.5,8,1,31.1,8,1
1980/7/21,26.6,8,1,30.7,8,1
1980/7/22,26.0,8,1,30.1,8,1
1980/7/23,27.2,8,1,30.9,8,1
1980/7/24,27.1,8,1,30.9,8,1
1980/7/25,25.5,8,1,28.5,8,1
1980/7/26,25.0,8,1,28.6,8,1
1980/7/27,22.7,8,1,24.2,8,1
1980/7/28,23.7,8,1,28.0,8,1
1980/7/29,23.2,8,1,25.1,8,1
1980/7/30,22.8,8,1,25.2,8,1
1980/7/31,23.8,8,1,28.5,8,1
1980/8/1,21.3,8,1,24.6,8,1
1980/8/2,20.2,8,1,22.1,8,1
1980/8/3,19.0,8,1,20.0,8,1
1980/8/4,19.8,8,1,21.5,8,1
1980/8/5,21.3,8,1,25.5,8,1
1980/8/6,21.0,8,1,24.1,8,1
1980/8/7,21.7,8,1,26.3,8,1
1980/8/8,20.7,8,1,23.7,8,1
1980/8/9,21.8,8,1,27.0,8,1
1980/8/10,22.4,8,1,26.9,8,1
1980/8/11,23.6,8,1,28.8,8,1
1980/8/12,25.0,8,1,29.9,8,1
1980/8/13,25.4,8,1,30.1,8,1
1980/8/14,26.9,8,1,31.4,8,1
1980/8/15,27.5,8,1,31.8,8,1
1980/8/16,21.5,8,1,23.8,8,1
1980/8/17,23.4,8,1,27.7,8,1
1980/8/18,24.7,8,1,27.7,8,1
1980/8/19,24.9,8,1,28.7,8,1
1980/8/20,23.8,8,1,26.5,8,1
1980/8/21,24.1,8,1,27.8,8,1
1980/8/22,23.6,8,1,25.1,8,1
1980/8/23,24.9,8,1,28.7,8,1
1980/8/24,26.3,8,1,30.2,8,1
1980/8/25,23.8,8,1,27.3,8,1
1980/8/26,19.6,8,1,22.1,8,1
1980/8/27,19.5,8,1,21.2,8,1
1980/8/28,23.3,8,1,27.0,8,1
1980/8/29,23.4,8,1,25.5,8,1
1980/8/30,24.4,8,1,27.3,8,1
1980/8/31,23.5,8,1,24.4,8,1
1980/9/1,25.0,8,1,29.1,8,1
1980/9/2,23.4,8,1,25.7,8,1
1980/9/3,24.5,8,1,28.3,8,1
1980/9/4,25.6,8,1,29.3,8,1
1980/9/5,26.4,8,1,31.0,8,1
1980/9/6,27.4,8,1,31.2,8,1
1980/9/7,27.4,8,1,30.8,8,1
1980/9/8,22.9,8,1,27.1,8,1
1980/9/9,21.4,8,1,23.8,8,1
1980/9/10,21.9,8,1,26.0,8,1
1980/9/11,27.5,8,1,29.5,8,1
1980/9/12,26.4,8,1,29.9,8,1
1980/9/13,25.5,8,1,28.9,8,1
1980/9/14,24.4,8,1,28.5,8,1
1980/9/15,24.4,8,1,29.1,8,1
1980/9/16,24.4,8,1,28.2,8,1
1980/9/17,24.7,8,1,27.9,8,1
1980/9/18,22.4,8,1,24.7,8,1
1980/9/19,20.9,8,1,24.1,8,1
1980/9/20,21.9,8,1,25.3,8,1
1980/9/21,22.6,8,1,25.8,8,1
1980/9/22,23.0,8,1,27.8,8,1
1980/9/23,19.5,8,1,22.1,8,1
1980/9/24,18.7,8,1,20.4,8,1
1980/9/25,17.4,8,1,18.3,8,1
1980/9/26,16.3,8,1,17.9,8,1
1980/9/27,14.2,8,1,15.4,8,1
1980/9/28,17.4,8,1,20.9,8,1
1980/9/29,18.3,8,1,22.8,8,1
1980/9/30,19.5,8,1,24.3,8,1
1980/10/1,19.6,8,1,23.1,8,1
1980/10/2,19.1,8,1,23.4,8,1
1980/10/3,17.9,8,1,23.0,8,1
1980/10/4,18.2,8,1,23.1,8,1
1980/10/5,19.4,8,1,24.4,8,1
1980/10/6,22.8,8,1,25.7,8,1
1980/10/7,23.4,8,1,25.6,8,1
1980/10/8,22.8,8,1,28.2,8,1
1980/10/9,19.6,8,1,22.7,8,1
1980/10/10,19.3,8,1,23.0,8,1
1980/10/11,19.9,8,1,22.1,8,1
1980/10/12,20.8,8,1,24.8,8,1
1980/10/13,20.0,8,1,21.9,8,1
1980/10/14,19.5,8,1,25.4,8,1
1980/10/15,17.6,8,1,20.7,8,1
1980/10/16,16.7,8,1,17.9,8,1
1980/10/17,19.7,8,1,24.7,8,1
1980/10/18,21.5,8,1,25.2,8,1
1980/10/19,20.5,8,1,22.3,8,1
1980/10/20,18.6,8,1,22.7,8,1
1980/10/21,16.5,8,1,17.7,8,1
1980/10/22,15.9,8,1,19.3,8,1
1980/10/23,14.6,8,1,17.4,8,1
1980/10/24,13.1,8,1,16.6,8,1
1980/10/25,15.9,8,1,22.8,8,1
1980/10/26,17.0,8,1,23.1,8,1
1980/10/27,14.8,8,1,18.6,8,1
1980/10/28,13.9,8,1,18.7,8,1
1980/10/29,13.0,8,1,16.2,8,1
1980/10/30,13.3,8,1,16.3,8,1
1980/10/31,15.1,8,1,20.0,8,1
1980/11/1,12.4,8,1,17.8,8,1
1980/11/2,12.0,8,1,15.8,8,1
1980/11/3,11.0,8,1,15.1,8,1
1980/11/4,11.2,8,1,17.3,8,1
1980/11/5,14.5,8,1,19.2,8,1
1980/11/6,15.4,8,1,20.7,8,1
1980/11/7,15.5,8,1,21.0,8,1
1980/11/8,12.7,8,1,16.8,8,1
1980/11/9,10.9,8,1,14.4,8,1
1980/11/10,9.9,8,1,13.3,8,1
1980/11/11,12.3,8,1,16.5,8,1
1980/11/12,16.3,8,1,19.7,8,1
1980/11/13,16.8,8,1,22.5,8,1
1980/11/14,11.1,8,1,14.1,8,1
1980/11/15,12.1,8,1,17.7,8,1
1980/11/16,11.0,8,1,12.4,8,1
1980/11/17,11.9,8,1,13.7,8,1
1980/11/18,12.0,8,1,16.9,8,1
1980/11/19,12.8,8,1,17.4,8,1
1980/11/20,14.3,8,1,18.5,8,1
1980/11/21,14.2,8,1,18.1,8,1
1980/11/22,11.8,8,1,13.3,8,1
1980/11/23,14.0,8,1,17.4,8,1
1980/11/24,12.3,8,1,13.8,8,1
1980/11/25,12.5,8,1,14.8,8,1
1980/11/26,13.4,8,1,19.4,8,1
1980/11/27,12.9,8,1,16.7,8,1
1980/11/28,12.5,8,1,14.5,8,1
1980/11/29,11.8,8,1,17.7,8,1
1980/11/30,11.2,8,1,13.6,8,1
1980/12/1,12.1,8,1,18.4,8,1
1980/12/2,10.2,8,1,13.1,8,1
1980/12/3,13.9,8,1,18.0,8,1
1980/12/4,12.6,8,1,16.2,8,1
1980/12/5,8.5,8,1,13.1,8,1
1980/12/6,8.2,8,1,12.8,8,1
1980/12/7,9.3,8,1,13.8,8,1
1980/12/8,9.1,8,1,12.7,8,1
1980/12/9,6.7,8,1,10.0,8,1
1980/12/10,8.8,8,1,13.8,8,1
1980/12/11,9.2,8,1,12.6,8,1
1980/12/12,13.0,8,1,16.5,8,1
1980/12/13,6.5,8,1,10.9,8,1
1980/12/14,5.5,8,1,9.0,8,1
1980/12/15,6.4,8,1,10.6,8,1
1980/12/16,6.4,8,1,10.5,8,1
1980/12/17,6.6,8,1,11.1,8,1
1980/12/18,6.6,8,1,10.1,8,1
1980/12/19,6.6,8,1,10.3,8,1
1980/12/20,5.1,8,1,9.8,8,1
1980/12/21,4.8,8,1,9.6,8,1
1980/12/22,5.3,8,1,10.4,8,1
1980/12/23,4.3,8,1,8.1,8,1
1980/12/24,6.6,8,1,9.0,8,1
1980/12/25,9.8,8,1,14.5,8,1
1980/12/26,6.9,8,1,12.4,8,1
1980/12/27,5.5,8,1,10.2,8,1
1980/12/28,4.4,8,1,9.4,8,1
1980/12/29,4.8,8,1,10.0,8,1
1980/12/30,6.5,8,1,11.6,8,1
1980/12/31,5.8,8,1,10.4,8,1
1981/1/1,5.4,8,1,8.4,8,1
1981/1/2,5.4,8,1,12.8,8,1
1981/1/3,4.9,8,1,8.5,8,1
1981/1/4,5.3,8,1,10.0,8,1
1981/1/5,4.0,8,1,8.2,8,1
1981/1/6,3.6,8,1,7.0,8,1
1981/1/7,3.4,8,1,8.5,8,1
1981/1/8,4.5,8,1,8.8,8,1
1981/1/9,5.7,8,1,10.5,8,1
1981/1/10,6.6,8,1,12.8,8,1
1981/1/11,3.7,8,1,8.0,8,1
1981/1/12,3.4,8,1,9.3,8,1
1981/1/13,2.1,8,1,6.0,8,1
1981/1/14,3.5,8,1,8.6,8,1
1981/1/15,4.5,8,1,7.8,8,1
1981/1/16,3.6,8,1,7.5,8,1
1981/1/17,4.3,8,1,9.4,8,1
1981/1/18,3.8,8,1,8.0,8,1
1981/1/19,5.2,8,1,10.5,8,1
1981/1/20,4.4,8,1,7.7,8,1
1981/1/21,3.1,8,1,6.7,8,1
1981/1/22,3.2,8,1,7.1,8,1
1981/1/23,4.9,8,1,10.0,8,1
1981/1/24,6.2,8,1,11.7,8,1
1981/1/25,6.3,8,1,8.7,8,1
1981/1/26,3.8,8,1,6.0,8,1
1981/1/27,3.7,8,1,7.7,8,1
1981/1/28,3.9,8,1,8.6,8,1
1981/1/29,4.7,8,1,8.4,8,1
1981/1/30,4.5,8,1,9.1,8,1
1981/1/31,5.2,8,1,8.6,8,1
1981/2/1,2.2,8,1,3.7,8,1
1981/2/2,5.0,8,1,9.6,8,1
1981/2/3,4.3,8,1,7.7,8,1
1981/2/4,4.6,8,1,8.8,8,1
1981/2/5,5.8,8,1,9.9,8,1
1981/2/6,5.8,8,1,9.1,8,1
1981/2/7,4.9,8,1,8.2,8,1
1981/2/8,6.4,8,1,11.0,8,1
1981/2/9,6.7,8,1,12.0,8,1
1981/2/10,6.4,8,1,11.5,8,1
1981/2/11,4.8,8,1,9.4,8,1
1981/2/12,5.6,8,1,11.1,8,1
1981/2/13,6.8,8,1,11.7,8,1
1981/2/14,9.9,8,1,13.1,8,1
1981/2/15,9.1,8,1,11.9,8,1
1981/2/16,10.6,8,1,15.6,8,1
1981/2/17,3.6,8,1,10.2,8,1
1981/2/18,4.5,8,1,7.8,8,1
1981/2/19,9.2,8,1,14.6,8,1
1981/2/20,4.9,8,1,7.6,8,1
1981/2/21,5.6,8,1,10.9,8,1
1981/2/22,5.7,8,1,7.8,8,1
1981/2/23,3.5,8,1,6.8,8,1
1981/2/24,3.8,8,1,4.8,8,1
1981/2/25,3.0,8,1,6.9,8,1
1981/2/26,0.8,8,1,5.2,8,1
1981/2/27,1.0,8,1,5.8,8,1
1981/2/28,3.0,8,1,7.2,8,1
1981/3/1,4.5,8,1,7.7,8,1
1981/3/2,4.5,8,1,9.0,8,1
1981/3/3,6.0,8,1,9.6,8,1
1981/3/4,6.3,8,1,7.6,8,1
1981/3/5,7.1,8,1,10.9,8,1
1981/3/6,7.2,8,1,12.3,8,1
1981/3/7,7.3,8,1,11.2,8,1
1981/3/8,9.9,8,1,13.8,8,1
1981/3/9,5.6,8,1,7.9,8,1
1981/3/10,6.1,8,1,11.3,8,1
1981/3/11,6.5,8,1,10.3,8,1
1981/3/12,8.8,8,1,13.9,8,1
1981/3/13,10.2,8,1,14.8,8,1
1981/3/14,8.5,8,1,11.2,8,1
1981/3/15,15.0,8,1,19.7,8,1
1981/3/16,8.5,8,1,13.5,8,1
1981/3/17,8.0,8,1,12.3,8,1
1981/3/18,10.6,8,1,16.1,8,1
1981/3/19,13.4,8,1,20.6,8,1
1981/3/20,14.1,8,1,18.5,8,1
1981/3/21,11.7,8,1,14.8,8,1
1981/3/22,11.4,8,1,15.1,8,1
1981/3/23,11.8,8,1,16.7,8,1
1981/3/24,9.7,8,1,14.2,8,1
1981/3/25,7.7,8,1,9.6,8,1
1981/3/26,13.5,8,1,19.8,8,1
1981/3/27,10.1,8,1,16.1,8,1
1981/3/28,9.6,8,1,12.9,8,1
1981/3/29,10.8,8,1,14.4,8,1
1981/3/30,8.8,8,1,10.5,8,1
1981/3/31,5.8,8,1,8.1,8,1
1981/4/1,5.9,8,1,7.7,8,1
1981/4/2,8.2,8,1,10.8,8,1
1981/4/3,11.7,8,1,17.7,8,1
1981/4/4,10.5,8,1,12.8,8,1
1981/4/5,10.3,8,1,13.2,8,1
1981/4/6,12.4,8,1,15.9,8,1
1981/4/7,14.8,8,1,20.1,8,1
1981/4/8,12.5,8,1,16.2,8,1
1981/4/9,13.7,8,1,18.1,8,1
1981/4/10,13.0,8,1,16.5,8,1
1981/4/11,17.1,8,1,22.6,8,1
1981/4/12,16.5,8,1,20.2,8,1
1981/4/13,11.4,8,1,16.6,8,1
1981/4/14,11.7,8,1,15.9,8,1
1981/4/15,15.1,8,1,18.7,8,1
1981/4/16,11.7,8,1,15.6,8,1
1981/4/17,13.6,8,1,19.6,8,1
1981/4/18,12.7,8,1,17.7,8,1
1981/4/19,10.7,8,1,13.0,8,1
1981/4/20,16.0,8,1,19.6,8,1
1981/4/21,15.2,8,1,21.0,8,1
1981/4/22,15.4,8,1,21.2,8,1
1981/4/23,17.6,8,1,24.8,8,1
1981/4/24,19.5,8,1,24.6,8,1
1981/4/25,16.8,8,1,20.8,8,1
1981/4/26,14.8,8,1,18.9,8,1
1981/4/27,18.1,8,1,24.2,8,1
1981/4/28,16.2,8,1,20.4,8,1
1981/4/29,16.8,8,1,21.1,8,1
1981/4/30,18.6,8,1,22.8,8,1
1981/5/1,19.2,8,1,24.7,8,1
1981/5/2,19.5,8,1,24.1,8,1
1981/5/3,20.8,8,1,24.4,8,1
1981/5/4,13.9,8,1,21.0,8,1
1981/5/5,16.5,8,1,21.7,8,1
1981/5/6,17.7,8,1,20.6,8,1
1981/5/7,14.0,8,1,15.1,8,1
1981/5/8,18.6,8,1,26.0,8,1
1981/5/9,18.6,8,1,24.6,8,1
1981/5/10,18.5,8,1,22.3,8,1
1981/5/11,15.5,8,1,18.3,8,1
1981/5/12,17.8,8,1,21.7,8,1
1981/5/13,17.0,8,1,20.6,8,1
1981/5/14,18.3,8,1,23.2,8,1
1981/5/15,19.8,8,1,25.0,8,1
1981/5/16,16.1,8,1,19.5,8,1
1981/5/17,11.9,8,1,13.5,8,1
1981/5/18,17.4,8,1,24.7,8,1
1981/5/19,15.2,8,1,16.9,8,1
1981/5/20,13.9,8,1,15.2,8,1
1981/5/21,16.4,8,1,21.6,8,1
1981/5/22,19.1,8,1,24.9,8,1
1981/5/23,21.8,8,1,28.8,8,1
1981/5/24,15.8,8,1,19.0,8,1
1981/5/25,19.9,8,1,25.0,8,1
1981/5/26,21.0,8,1,25.7,8,1
1981/5/27,19.5,8,1,23.6,8,1
1981/5/28,16.9,8,1,20.1,8,1
1981/5/29,20.4,8,1,27.2,8,1
1981/5/30,17.1,8,1,21.3,8,1
1981/5/31,15.4,8,1,18.2,8,1
1981/6/1,17.0,8,1,21.4,8,1
1981/6/2,18.4,8,1,23.2,8,1
1981/6/3,18.7,8,1,23.7,8,1
1981/6/4,18.9,8,1,21.1,8,1
1981/6/5,19.7,8,1,23.5,8,1
1981/6/6,19.6,8,1,24.2,8,1
1981/6/7,21.2,8,1,25.1,8,1
1981/6/8,21.9,8,1,25.9,8,1
1981/6/9,21.9,8,1,25.7,8,1
1981/6/10,21.9,8,1,24.7,8,1
1981/6/11,20.3,8,1,22.3,8,1
1981/6/12,20.2,8,1,21.7,8,1
1981/6/13,20.6,8,1,22.4,8,1
1981/6/14,20.1,8,1,21.2,8,1
1981/6/15,20.2,8,1,22.6,8,1
1981/6/16,22.1,8,1,26.0,8,1
1981/6/17,23.5,8,1,27.2,8,1
1981/6/18,22.1,8,1,25.1,8,1
1981/6/19,15.9,8,1,17.9,8,1
1981/6/20,14.7,8,1,16.5,8,1
1981/6/21,14.1,8,1,15.9,8,1
1981/6/22,15.5,8,1,17.5,8,1
1981/6/23,25.0,8,1,29.2,8,1
1981/6/24,21.5,8,1,24.8,8,1
1981/6/25,21.0,8,1,24.1,8,1
1981/6/26,20.5,8,1,22.5,8,1
1981/6/27,20.5,8,1,24.0,8,1
1981/6/28,19.5,8,1,20.6,8,1
1981/6/29,24.2,8,1,31.5,8,1
1981/6/30,21.6,8,1,25.8,8,1
1981/7/1,20.3,8,1,24.1,8,1
1981/7/2,20.6,8,1,21.5,8,1
1981/7/3,19.0,8,1,20.6,8,1
1981/7/4,20.8,8,1,24.3,8,1
1981/7/5,22.7,8,1,26.4,8,1
1981/7/6,25.2,8,1,28.8,8,1
1981/7/7,27.1,8,1,31.7,8,1
1981/7/8,26.8,8,1,31.5,8,1
1981/7/9,26.8,8,1,30.0,8,1
1981/7/10,27.0,8,1,30.8,8,1
1981/7/11,27.1,8,1,30.3,8,1
1981/7/12,27.2,8,1,30.5,8,1
1981/7/13,28.1,8,1,33.2,8,1
1981/7/14,27.5,8,1,31.8,8,1
1981/7/15,27.5,8,1,32.1,8,1
1981/7/16,28.1,8,1,32.9,8,1
1981/7/17,28.2,8,1,33.5,8,1
1981/7/18,28.5,8,1,33.3,8,1
1981/7/19,28.1,8,1,32.4,8,1
1981/7/20,27.7,8,1,31.8,8,1
1981/7/21,26.8,8,1,31.2,8,1
1981/7/22,25.6,8,1,31.7,8,1
1981/7/23,23.7,8,1,27.5,8,1
1981/7/24,22.4,8,1,25.3,8,1
1981/7/25,25.2,8,1,30.0,8,1
1981/7/26,25.2,8,1,29.5,8,1
1981/7/27,25.6,8,1,29.4,8,1
1981/7/28,25.6,8,1,29.1,8,1
1981/7/29,27.7,8,1,32.2,8,1
1981/7/30,25.6,8,1,28.8,8,1
1981/7/31,27.1,8,1,30.7,8,1
1981/8/1,27.5,8,1,32.0,8,1
1981/8/2,27.6,8,1,32.3,8,1
1981/8/3,26.9,8,1,31.6,8,1
1981/8/4,26.9,8,1,31.5,8,1
1981/8/5,25.7,8,1,32.5,8,1
1981/8/6,24.6,8,1,28.1,8,1
1981/8/7,24.0,8,1,27.0,8,1
1981/8/8,24.0,8,1,27.0,8,1
1981/8/9,25.2,8,1,28.6,8,1
1981/8/10,26.8,8,1,31.9,8,1
1981/8/11,27.5,8,1,32.0,8,1
1981/8/12,26.6,8,1,29.3,8,1
1981/8/13,25.7,8,1,28.3,8,1
1981/8/14,24.3,8,1,27.4,8,1
1981/8/15,24.1,8,1,28.1,8,1
1981/8/16,23.9,8,1,27.6,8,1
1981/8/17,23.2,8,1,27.5,8,1
1981/8/18,25.0,8,1,29.4,8,1
1981/8/19,27.8,8,1,31.3,8,1
1981/8/20,25.7,8,1,29.4,8,1
1981/8/21,24.5,8,1,27.8,8,1
1981/8/22,26.0,8,1,28.0,8,1
1981/8/23,26.3,8,1,31.1,8,1
1981/8/24,25.4,8,1,29.4,8,1
1981/8/25,24.3,8,1,28.1,8,1
1981/8/26,26.9,8,1,29.9,8,1
1981/8/27,27.7,8,1,30.6,8,1
1981/8/28,23.2,8,1,27.2,8,1
1981/8/29,25.0,8,1,28.8,8,1
1981/8/30,27.9,8,1,31.2,8,1
1981/8/31,28.4,8,1,32.2,8,1
1981/9/1,27.6,8,1,32.4,8,1
1981/9/2,27.5,8,1,30.4,8,1
1981/9/3,27.4,8,1,29.8,8,1
1981/9/4,26.6,8,1,28.8,8,1
1981/9/5,21.4,8,1,24.3,8,1
1981/9/6,21.3,8,1,24.2,8,1
1981/9/7,21.6,8,1,25.2,8,1
1981/9/8,20.5,8,1,24.2,8,1
1981/9/9,21.4,8,1,23.8,8,1
1981/9/10,21.8,8,1,25.7,8,1
1981/9/11,19.8,8,1,22.3,8,1
1981/9/12,18.3,8,1,19.9,8,1
1981/9/13,21.2,8,1,24.9,8,1
1981/9/14,19.9,8,1,22.7,8,1
1981/9/15,20.1,8,1,23.8,8,1
1981/9/16,20.1,8,1,24.3,8,1
1981/9/17,19.9,8,1,24.3,8,1
1981/9/18,20.3,8,1,25.2,8,1
1981/9/19,18.9,8,1,21.7,8,1
1981/9/20,18.3,8,1,21.5,8,1
1981/9/21,20.7,8,1,24.6,8,1
1981/9/22,21.0,8,1,25.3,8,1
1981/9/23,21.9,8,1,26.4,8,1
1981/9/24,22.2,8,1,27.0,8,1
1981/9/25,21.4,8,1,22.8,8,1
1981/9/26,20.6,8,1,22.0,8,1
1981/9/27,23.5,8,1,28.8,8,1
1981/9/28,22.4,8,1,27.9,8,1
1981/9/29,18.0,8,1,19.3,8,1
1981/9/30,18.9,8,1,22.7,8,1
1981/10/1,17.2,8,1,18.1,8,1
1981/10/2,20.5,8,1,27.2,8,1
1981/10/3,18.5,8,1,22.4,8,1
1981/10/4,18.8,8,1,23.4,8,1
1981/10/5,21.6,8,1,24.9,8,1
1981/10/6,20.3,8,1,23.8,8,1
1981/10/7,19.5,8,1,22.6,8,1
1981/10/8,17.8,8,1,18.8,8,1
1981/10/9,22.6,8,1,26.7,8,1
1981/10/10,19.8,8,1,24.2,8,1
1981/10/11,18.7,8,1,22.0,8,1
1981/10/12,18.3,8,1,22.2,8,1
1981/10/13,18.7,8,1,22.7,8,1
1981/10/14,19.0,8,1,23.1,8,1
1981/10/15,15.2,8,1,16.8,8,1
1981/10/16,14.8,8,1,17.8,8,1
1981/10/17,16.9,8,1,21.9,8,1
1981/10/18,17.8,8,1,21.9,8,1
1981/10/19,19.2,8,1,24.7,8,1
1981/10/20,16.8,8,1,19.5,8,1
1981/10/21,16.0,8,1,17.7,8,1
1981/10/22,15.2,8,1,20.1,8,1
1981/10/23,19.2,8,1,22.9,8,1
1981/10/24,13.9,8,1,17.9,8,1
1981/10/25,16.0,8,1,21.2,8,1
1981/10/26,14.6,8,1,19.0,8,1
1981/10/27,14.3,8,1,18.7,8,1
1981/10/28,14.4,8,1,18.5,8,1
1981/10/29,13.5,8,1,15.8,8,1
1981/10/30,15.9,8,1,18.7,8,1
1981/10/31,16.1,8,1,20.5,8,1
1981/11/1,16.8,8,1,21.3,8,1
1981/11/2,12.3,8,1,15.5,8,1
1981/11/3,14.2,8,1,16.0,8,1
1981/11/4,15.1,8,1,18.2,8,1
1981/11/5,14.2,8,1,16.1,8,1
1981/11/6,8.7,8,1,12.8,8,1
1981/11/7,8.0,8,1,9.0,8,1
1981/11/8,9.1,8,1,11.8,8,1
1981/11/9,7.7,8,1,10.3,8,1
1981/11/10,8.1,8,1,12.7,8,1
1981/11/11,10.8,8,1,17.0,8,1
1981/11/12,10.1,8,1,14.0,8,1
1981/11/13,10.4,8,1,15.0,8,1
1981/11/14,11.6,8,1,16.0,8,1
1981/11/15,12.9,8,1,17.4,8,1
1981/11/16,14.7,8,1,18.1,8,1
1981/11/17,11.0,8,1,13.4,8,1
1981/11/18,9.8,8,1,12.7,8,1
1981/11/19,9.2,8,1,14.6,8,1
1981/11/20,14.4,8,1,18.8,8,1
1981/11/21,11.5,8,1,17.4,8,1
1981/11/22,9.8,8,1,14.8,8,1
1981/11/23,11.0,8,1,15.6,8,1
1981/11/24,12.8,8,1,17.5,8,1
1981/11/25,10.2,8,1,11.9,8,1
1981/11/26,7.4,8,1,8.9,8,1
1981/11/27,9.5,8,1,10.9,8,1
1981/11/28,7.9,8,1,11.4,8,1
1981/11/29,7.3,8,1,10.4,8,1
1981/11/30,6.5,8,1,8.7,8,1
1981/12/1,7.1,8,1,7.9,8,1
1981/12/2,6.7,8,1,10.6,8,1
1981/12/3,6.0,8,1,10.8,8,1
1981/12/4,6.6,8,1,11.6,8,1
1981/12/5,9.7,8,1,16.2,8,1
1981/12/6,8.6,8,1,12.5,8,1
1981/12/7,8.0,8,1,11.7,8,1
1981/12/8,8.4,8,1,12.3,8,1
1981/12/9,8.0,8,1,11.9,8,1
1981/12/10,8.0,8,1,11.9,8,1
1981/12/11,4.9,8,1,6.7,8,1
1981/12/12,8.8,8,1,13.6,8,1
1981/12/13,7.4,8,1,12.2,8,1
1981/12/14,4.7,8,1,8.9,8,1
1981/12/15,4.4,8,1,8.7,8,1
1981/12/16,6.9,8,1,11.9,8,1
1981/12/17,6.7,8,1,11.6,8,1
1981/12/18,7.4,8,1,12.4,8,1
1981/12/19,9.1,8,1,15.8,8,1
1981/12/20,10.8,8,1,14.3,8,1
1981/12/21,8.5,8,1,13.2,8,1
1981/12/22,8.3,8,1,14.6,8,1
1981/12/23,9.7,8,1,17.0,8,1
1981/12/24,8.6,8,1,12.8,8,1
1981/12/25,5.4,8,1,8.4,8,1
1981/12/26,6.6,8,1,11.9,8,1
1981/12/27,8.0,8,1,13.2,8,1
1981/12/28,10.3,8,1,15.8,8,1
1981/12/29,13.1,8,1,16.8,8,1
1981/12/30,10.2,8,1,16.5,8,1
1981/12/31,6.1,8,1,7.3,8,1
1982/1/1,7.0,8,1,10.8,8,1
1982/1/2,8.2,8,1,12.2,8,1
1982/1/3,6.7,8,1,10.0,8,1
1982/1/4,6.9,8,1,9.7,8,1
1982/1/5,10.3,8,1,15.1,8,1
1982/1/6,7.0,8,1,9.2,8,1
1982/1/7,4.4,8,1,9.9,8,1
1982/1/8,3.6,8,1,6.5,8,1
1982/1/9,6.8,8,1,12.9,8,1
1982/1/10,7.8,8,1,12.9,8,1
1982/1/11,6.6,8,1,10.0,8,1
1982/1/12,11.1,8,1,16.1,8,1
1982/1/13,8.8,8,1,12.0,8,1
1982/1/14,6.5,8,1,9.0,8,1
1982/1/15,5.8,8,1,9.5,8,1
1982/1/16,2.8,8,1,4.4,8,1
1982/1/17,3.9,8,1,8.6,8,1
1982/1/18,3.7,8,1,9.7,8,1
1982/1/19,4.6,8,1,10.6,8,1
1982/1/20,3.5,8,1,7.4,8,1
1982/1/21,5.7,8,1,11.5,8,1
1982/1/22,7.7,8,1,12.5,8,1
1982/1/23,7.7,8,1,14.0,8,1
1982/1/24,7.5,8,1,11.4,8,1
1982/1/25,6.5,8,1,10.9,8,1
1982/1/26,6.2,8,1,8.8,8,1
1982/1/27,6.1,8,1,9.4,8,1
1982/1/28,5.0,8,1,9.9,8,1
1982/1/29,2.5,8,1,6.4,8,1
1982/1/30,2.4,8,1,7.3,8,1
1982/1/31,3.6,8,1,7.4,8,1
1982/2/1,5.1,8,1,11.3,8,1
1982/2/2,4.0,8,1,8.6,8,1
1982/2/3,4.3,8,1,8.0,8,1
1982/2/4,5.3,8,1,10.0,8,1
1982/2/5,3.5,8,1,6.9,8,1
1982/2/6,4.2,8,1,9.0,8,1
1982/2/7,2.3,8,1,5.5,8,1
1982/2/8,2.8,8,1,6.6,8,1
1982/2/9,3.8,8,1,6.6,8,1
1982/2/10,3.8,8,1,8.0,8,1
1982/2/11,5.4,8,1,10.2,8,1
1982/2/12,6.6,8,1,9.6,8,1
1982/2/13,6.5,8,1,8.6,8,1
1982/2/14,5.9,8,1,10.1,8,1
1982/2/15,6.4,8,1,10.2,8,1
1982/2/16,7.0,8,1,11.7,8,1
1982/2/17,4.4,8,1,7.3,8,1
1982/2/18,7.5,8,1,10.5,8,1
1982/2/19,7.7,8,1,10.6,8,1
1982/2/20,8.9,8,1,13.4,8,1
1982/2/21,9.1,8,1,13.2,8,1
1982/2/22,7.5,8,1,12.6,8,1
1982/2/23,7.9,8,1,12.2,8,1
1982/2/24,2.9,8,1,6.6,8,1
1982/2/25,4.8,8,1,8.5,8,1
1982/2/26,4.4,8,1,8.7,8,1
1982/2/27,5.8,8,1,9.6,8,1
1982/2/28,8.4,8,1,13.0,8,1
1982/3/1,6.1,8,1,8.9,8,1
1982/3/2,4.4,8,1,8.6,8,1
1982/3/3,6.1,8,1,12.0,8,1
1982/3/4,8.2,8,1,13.3,8,1
1982/3/5,15.2,8,1,18.9,8,1
1982/3/6,9.1,8,1,14.4,8,1
