ダウンロードした時刻：2024/07/10 01:13:36

,東京,東京,東京,東京,東京,東京
年月日,平均気温(℃),平均気温(℃),平均気温(℃),最高気温(℃),最高気温(℃),最高気温(℃)
,,,,,,
,,品質情報,均質番号,,品質情報,均質番号
1980/7/9,21.1,8,1,22.6,8,1
1980/7/10,23.7,8,1,26.3,8,1
1980/7/11,22.8,8,1,24.8,8,1
1980/7/12,24.4,8,1,31.9,8,1
1980/7/13,23.4,8,1,27.4,8,1
1980/7/14,24.8,8,1,28.6,8,1
1980/7/15,26.6,8,1,32.6,8,1
1980/7/16,21.4,8,1,24.3,8,1
1980/7/17,20.8,8,1,24.1,8,1
1980/7/18,20.2,8,1,22.0,8,1
1980/7/19,24.4,8,1,28.5,8,1
1980/7/20,26.8,8,1,31.1,8,1
1980/7/21,27.5,8,1,31.1,8,1
1980/7/22,27.3,8,1,30.7,8,1
1980/7/23,29.0,8,1,33.0,8,1
1980/7/24,28.6,8,1,32.5,8,1
1980/7/25,26.1,8,1,29.6,8,1
1980/7/26,25.6,8,1,29.7,8,1
1980/7/27,22.5,8,1,25.0,8,1
1980/7/28,23.9,8,1,27.7,8,1
1980/7/29,23.1,8,1,26.0,8,1
1980/7/30,22.7,8,1,24.7,8,1
1980/7/31,24.2,8,1,29.1,8,1
1980/8/1,21.6,8,1,24.5,8,1
1980/8/2,20.5,8,1,23.0,8,1
1980/8/3,19.5,8,1,21.0,8,1
1980/8/4,20.5,8,1,22.6,8,1
1980/8/5,21.8,8,1,26.5,8,1
1980/8/6,21.4,8,1,25.0,8,1
1980/8/7,22.2,8,1,26.4,8,1
1980/8/8,20.9,8,1,23.9,8,1
1980/8/9,22.0,8,1,27.2,8,1
1980/8/10,22.6,8,1,27.1,8,1
1980/8/11,24.3,8,1,29.3,8,1
1980/8/12,25.8,8,1,30.1,8,1
1980/8/13,26.6,8,1,30.8,8,1
1980/8/14,27.4,8,1,31.0,8,1
1980/8/15,27.2,8,1,32.2,8,1
1980/8/16,21.5,8,1,22.1,8,1
1980/8/17,24.4,8,1,28.0,8,1
1980/8/18,25.2,8,1,27.9,8,1
1980/8/19,25.4,8,1,29.0,8,1
1980/8/20,24.4,8,1,27.1,8,1
1980/8/21,24.7,8,1,27.9,8,1
1980/8/22,23.4,8,1,25.6,8,1
1980/8/23,24.9,8,1,27.3,8,1
1980/8/24,26.9,8,1,31.1,8,1
1980/8/25,23.7,8,1,26.9,8,1
1980/8/26,20.0,8,1,21.6,8,1
1980/8/27,19.8,8,1,22.2,8,1
1980/8/28,23.8,8,1,26.8,8,1
1980/8/29,24.4,8,1,26.9,8,1
1980/8/30,25.3,8,1,28.2,8,1
1980/8/31,23.7,8,1,25.0,8,1
1980/9/1,25.5,8,1,28.9,8,1
1980/9/2,23.7,8,1,26.1,8,1
1980/9/3,25.4,8,1,28.9,8,1
1980/9/4,26.1,8,1,29.3,8,1
1980/9/5,26.7,8,1,30.6,8,1
1980/9/6,28.3,8,1,31.9,8,1
1980/9/7,28.0,8,1,31.8,8,1
1980/9/8,23.1,8,1,27.3,8,1
1980/9/9,22.6,8,1,24.6,8,1
1980/9/10,22.5,8,1,26.0,8,1
1980/9/11,27.9,8,1,30.8,8,1
1980/9/12,27.2,8,1,29.8,8,1
1980/9/13,26.4,8,1,30.0,8,1
1980/9/14,25.3,8,1,28.9,8,1
1980/9/15,25.5,8,1,29.6,8,1
1980/9/16,24.9,8,1,28.1,8,1
1980/9/17,25.1,8,1,28.7,8,1
1980/9/18,22.6,8,1,25.1,8,1
1980/9/19,21.6,8,1,24.1,8,1
1980/9/20,22.7,8,1,25.6,8,1
1980/9/21,23.2,8,1,25.5,8,1
1980/9/22,23.6,8,1,27.5,8,1
1980/9/23,19.7,8,1,22.3,8,1
1980/9/24,18.8,8,1,20.3,8,1
1980/9/25,17.8,8,1,18.7,8,1
1980/9/26,17.2,8,1,18.4,8,1
1980/9/27,14.3,8,1,16.1,8,1
1980/9/28,17.3,8,1,20.3,8,1
1980/9/29,18.1,8,1,22.2,8,1
1980/9/30,19.6,8,1,24.1,8,1
1980/10/1,19.5,8,1,22.7,8,1
1980/10/2,19.0,8,1,23.6,8,1
1980/10/3,17.9,8,1,23.1,8,1
1980/10/4,19.0,8,1,24.2,8,1
1980/10/5,19.7,8,1,23.5,8,1
1980/10/6,22.0,8,1,25.9,8,1
1980/10/7,23.0,8,1,26.5,8,1
1980/10/8,23.2,8,1,28.8,8,1
1980/10/9,19.6,8,1,22.3,8,1
1980/10/10,19.2,8,1,22.4,8,1
1980/10/11,20.0,8,1,22.3,8,1
1980/10/12,20.4,8,1,23.8,8,1
1980/10/13,19.9,8,1,21.4,8,1
1980/10/14,19.9,8,1,25.5,8,1
1980/10/15,17.8,8,1,21.0,8,1
1980/10/16,17.3,8,1,19.0,8,1
1980/10/17,20.5,8,1,24.1,8,1
1980/10/18,21.8,8,1,24.9,8,1
1980/10/19,20.2,8,1,21.4,8,1
1980/10/20,18.3,8,1,21.4,8,1
1980/10/21,16.7,8,1,18.3,8,1
1980/10/22,16.0,8,1,18.9,8,1
1980/10/23,14.7,8,1,18.8,8,1
1980/10/24,13.4,8,1,17.0,8,1
1980/10/25,15.7,8,1,22.2,8,1
1980/10/26,16.8,8,1,22.4,8,1
1980/10/27,15.6,8,1,20.0,8,1
1980/10/28,15.3,8,1,20.2,8,1
1980/10/29,13.3,8,1,17.1,8,1
1980/10/30,13.8,8,1,17.7,8,1
1980/10/31,13.9,8,1,19.4,8,1
1980/11/1,13.3,8,1,18.2,8,1
1980/11/2,11.8,8,1,16.3,8,1
1980/11/3,11.1,8,1,15.0,8,1
1980/11/4,11.2,8,1,16.4,8,1
1980/11/5,13.7,8,1,18.3,8,1
1980/11/6,15.6,8,1,20.9,8,1
1980/11/7,15.1,8,1,17.7,8,1
1980/11/8,13.0,8,1,17.3,8,1
1980/11/9,10.9,8,1,14.1,8,1
1980/11/10,10.6,8,1,14.5,8,1
1980/11/11,12.9,8,1,17.9,8,1
1980/11/12,14.7,8,1,19.9,8,1
1980/11/13,16.8,8,1,21.8,8,1
1980/11/14,11.3,8,1,14.3,8,1
1980/11/15,12.8,8,1,18.1,8,1
1980/11/16,11.0,8,1,12.7,8,1
1980/11/17,12.1,8,1,14.1,8,1
1980/11/18,12.4,8,1,17.8,8,1
1980/11/19,13.5,8,1,18.0,8,1
1980/11/20,14.9,8,1,19.7,8,1
1980/11/21,15.0,8,1,19.7,8,1
1980/11/22,11.9,8,1,13.1,8,1
1980/11/23,14.2,8,1,17.2,8,1
1980/11/24,12.6,8,1,14.3,8,1
1980/11/25,12.7,8,1,15.5,8,1
1980/11/26,14.0,8,1,18.7,8,1
1980/11/27,13.8,8,1,16.7,8,1
1980/11/28,13.1,8,1,14.9,8,1
1980/11/29,11.8,8,1,17.0,8,1
1980/11/30,11.4,8,1,14.1,8,1
1980/12/1,12.4,8,1,18.6,8,1
1980/12/2,10.2,8,1,12.8,8,1
1980/12/3,14.4,8,1,19.3,8,1
1980/12/4,13.4,8,1,17.4,8,1
1980/12/5,8.9,8,1,12.4,8,1
1980/12/6,8.7,8,1,12.8,8,1
1980/12/7,9.3,8,1,13.3,8,1
1980/12/8,9.3,8,1,13.9,8,1
1980/12/9,7.1,8,1,10.5,8,1
1980/12/10,9.2,8,1,13.8,8,1
1980/12/11,8.7,8,1,12.6,8,1
1980/12/12,9.1,8,1,15.7,8,1
1980/12/13,6.8,8,1,10.4,8,1
1980/12/14,5.7,8,1,9.3,8,1
1980/12/15,6.4,8,1,10.4,8,1
1980/12/16,7.1,8,1,11.2,8,1
1980/12/17,7.3,8,1,12.2,8,1
1980/12/18,6.9,8,1,10.9,8,1
1980/12/19,6.7,8,1,10.2,8,1
1980/12/20,5.0,8,1,10.0,8,1
1980/12/21,5.0,8,1,9.0,8,1
1980/12/22,5.8,8,1,10.4,8,1
1980/12/23,4.1,8,1,6.7,8,1
1980/12/24,6.1,8,1,8.3,8,1
1980/12/25,9.4,8,1,13.3,8,1
1980/12/26,7.0,8,1,11.3,8,1
1980/12/27,5.9,8,1,10.9,8,1
1980/12/28,4.3,8,1,9.2,8,1
1980/12/29,4.8,8,1,8.8,8,1
1980/12/30,6.3,8,1,11.0,8,1
1980/12/31,6.4,8,1,10.9,8,1
1981/1/1,5.0,8,1,8.9,8,1
1981/1/2,4.6,8,1,7.5,8,1
1981/1/3,5.1,8,1,9.0,8,1
1981/1/4,4.4,8,1,9.6,8,1
1981/1/5,4.1,8,1,8.4,8,1
1981/1/6,3.5,8,1,7.2,8,1
1981/1/7,3.7,8,1,8.2,8,1
1981/1/8,5.3,8,1,9.9,8,1
1981/1/9,6.2,8,1,11.0,8,1
1981/1/10,6.8,8,1,12.0,8,1
1981/1/11,3.6,8,1,7.2,8,1
1981/1/12,2.6,8,1,8.1,8,1
1981/1/13,2.4,8,1,6.3,8,1
1981/1/14,3.6,8,1,7.9,8,1
1981/1/15,4.7,8,1,7.9,8,1
1981/1/16,4.0,8,1,7.6,8,1
1981/1/17,4.3,8,1,8.2,8,1
1981/1/18,3.6,8,1,7.6,8,1
1981/1/19,5.0,8,1,9.9,8,1
1981/1/20,4.8,8,1,8.3,8,1
1981/1/21,3.6,8,1,7.7,8,1
1981/1/22,3.1,8,1,6.8,8,1
1981/1/23,5.5,8,1,10.3,8,1
1981/1/24,5.5,8,1,10.3,8,1
1981/1/25,6.4,8,1,9.6,8,1
1981/1/26,3.9,8,1,7.6,8,1
1981/1/27,3.5,8,1,7.8,8,1
1981/1/28,3.9,8,1,8.3,8,1
1981/1/29,4.6,8,1,8.2,8,1
1981/1/30,4.7,8,1,8.6,8,1
1981/1/31,5.5,8,1,9.1,8,1
1981/2/1,2.2,8,1,5.2,8,1
1981/2/2,4.9,8,1,9.1,8,1
1981/2/3,4.0,8,1,6.9,8,1
1981/2/4,4.4,8,1,7.8,8,1
1981/2/5,6.0,8,1,10.1,8,1
1981/2/6,6.1,8,1,10.0,8,1
1981/2/7,5.0,8,1,8.2,8,1
1981/2/8,6.1,8,1,11.1,8,1
1981/2/9,7.0,8,1,11.0,8,1
1981/2/10,6.7,8,1,10.9,8,1
1981/2/11,5.0,8,1,10.0,8,1
1981/2/12,6.1,8,1,10.0,8,1
1981/2/13,7.9,8,1,12.1,8,1
1981/2/14,10.3,8,1,14.3,8,1
1981/2/15,8.8,8,1,11.2,8,1
1981/2/16,11.6,8,1,17.2,8,1
1981/2/17,3.4,8,1,10.7,8,1
1981/2/18,4.2,8,1,7.6,8,1
1981/2/19,6.8,8,1,13.3,8,1
1981/2/20,4.9,8,1,7.3,8,1
1981/2/21,5.6,8,1,10.6,8,1
1981/2/22,5.6,8,1,7.9,8,1
1981/2/23,3.6,8,1,7.1,8,1
1981/2/24,3.6,8,1,4.5,8,1
1981/2/25,3.1,8,1,6.2,8,1
1981/2/26,1.2,8,1,5.3,8,1
1981/2/27,0.9,8,1,5.2,8,1
1981/2/28,3.3,8,1,6.9,8,1
1981/3/1,5.0,8,1,8.5,8,1
1981/3/2,4.7,8,1,9.3,8,1
1981/3/3,6.2,8,1,9.9,8,1
1981/3/4,6.6,8,1,8.1,8,1
1981/3/5,7.7,8,1,12.5,8,1
1981/3/6,7.4,8,1,13.4,8,1
1981/3/7,7.1,8,1,10.5,8,1
1981/3/8,9.6,8,1,14.0,8,1
1981/3/9,5.5,8,1,7.5,8,1
1981/3/10,6.1,8,1,11.1,8,1
1981/3/11,6.4,8,1,10.1,8,1
1981/3/12,8.7,8,1,12.4,8,1
1981/3/13,10.6,8,1,16.1,8,1
1981/3/14,8.6,8,1,10.7,8,1
1981/3/15,14.1,8,1,20.2,8,1
1981/3/16,8.7,8,1,13.4,8,1
1981/3/17,8.2,8,1,12.6,8,1
1981/3/18,10.8,8,1,15.5,8,1
1981/3/19,13.5,8,1,18.5,8,1
1981/3/20,14.6,8,1,18.5,8,1
1981/3/21,11.5,8,1,15.0,8,1
1981/3/22,11.2,8,1,14.8,8,1
1981/3/23,11.8,8,1,16.6,8,1
1981/3/24,9.4,8,1,13.2,8,1
1981/3/25,7.6,8,1,9.4,8,1
1981/3/26,12.5,8,1,20.6,8,1
1981/3/27,9.9,8,1,14.4,8,1
1981/3/28,8.9,8,1,12.3,8,1
1981/3/29,10.8,8,1,14.3,8,1
1981/3/30,8.5,8,1,10.9,8,1
1981/3/31,5.6,8,1,7.6,8,1
1981/4/1,6.0,8,1,8.2,8,1
1981/4/2,7.9,8,1,12.3,8,1
1981/4/3,12.3,8,1,17.1,8,1
1981/4/4,10.1,8,1,12.3,8,1
1981/4/5,10.5,8,1,13.4,8,1
1981/4/6,12.7,8,1,16.5,8,1
1981/4/7,14.4,8,1,19.3,8,1
1981/4/8,11.9,8,1,15.4,8,1
1981/4/9,13.7,8,1,17.8,8,1
1981/4/10,13.4,8,1,15.9,8,1
1981/4/11,17.9,8,1,23.3,8,1
1981/4/12,16.3,8,1,20.8,8,1
1981/4/13,11.2,8,1,16.4,8,1
1981/4/14,11.6,8,1,16.3,8,1
1981/4/15,14.9,8,1,17.9,8,1
1981/4/16,11.5,8,1,15.5,8,1
1981/4/17,13.7,8,1,19.4,8,1
1981/4/18,12.2,8,1,17.7,8,1
1981/4/19,9.6,8,1,12.3,8,1
1981/4/20,16.5,8,1,21.3,8,1
1981/4/21,14.9,8,1,19.3,8,1
1981/4/22,15.6,8,1,20.8,8,1
1981/4/23,18.3,8,1,23.6,8,1
1981/4/24,19.6,8,1,23.9,8,1
1981/4/25,16.7,8,1,21.1,8,1
1981/4/26,14.9,8,1,18.5,8,1
1981/4/27,18.2,8,1,22.5,8,1
1981/4/28,15.9,8,1,20.3,8,1
1981/4/29,17.0,8,1,21.3,8,1
1981/4/30,18.2,8,1,20.7,8,1
1981/5/1,20.0,8,1,27.0,8,1
1981/5/2,19.6,8,1,23.7,8,1
1981/5/3,19.8,8,1,24.8,8,1
1981/5/4,13.3,8,1,15.0,8,1
1981/5/5,16.4,8,1,20.6,8,1
1981/5/6,18.0,8,1,20.5,8,1
1981/5/7,14.5,8,1,16.1,8,1
1981/5/8,18.6,8,1,25.9,8,1
1981/5/9,18.0,8,1,22.1,8,1
1981/5/10,18.3,8,1,21.2,8,1
1981/5/11,15.4,8,1,18.8,8,1
1981/5/12,16.1,8,1,20.9,8,1
1981/5/13,16.4,8,1,20.3,8,1
1981/5/14,18.6,8,1,23.5,8,1
1981/5/15,19.8,8,1,23.8,8,1
1981/5/16,15.4,8,1,18.7,8,1
1981/5/17,11.6,8,1,13.3,8,1
1981/5/18,16.8,8,1,21.7,8,1
1981/5/19,14.9,8,1,16.2,8,1
1981/5/20,13.7,8,1,15.1,8,1
1981/5/21,16.8,8,1,20.6,8,1
1981/5/22,19.5,8,1,24.5,8,1
1981/5/23,22.6,8,1,28.4,8,1
1981/5/24,15.1,8,1,20.2,8,1
1981/5/25,20.3,8,1,25.7,8,1
1981/5/26,21.7,8,1,26.2,8,1
1981/5/27,19.2,8,1,23.9,8,1
1981/5/28,17.4,8,1,21.2,8,1
1981/5/29,20.7,8,1,25.9,8,1
1981/5/30,17.7,8,1,20.4,8,1
1981/5/31,15.3,8,1,18.2,8,1
1981/6/1,17.2,8,1,21.2,8,1
1981/6/2,19.0,8,1,23.7,8,1
1981/6/3,19.3,8,1,24.4,8,1
1981/6/4,19.8,8,1,22.4,8,1
1981/6/5,19.8,8,1,23.4,8,1
1981/6/6,19.9,8,1,24.5,8,1
1981/6/7,21.0,8,1,24.9,8,1
1981/6/8,22.5,8,1,25.7,8,1
1981/6/9,22.4,8,1,25.4,8,1
1981/6/10,22.7,8,1,25.3,8,1
1981/6/11,20.7,8,1,23.5,8,1
1981/6/12,20.6,8,1,21.8,8,1
1981/6/13,19.6,8,1,21.8,8,1
1981/6/14,19.6,8,1,21.7,8,1
1981/6/15,20.1,8,1,22.4,8,1
1981/6/16,22.0,8,1,25.9,8,1
1981/6/17,23.3,8,1,26.9,8,1
1981/6/18,22.5,8,1,26.5,8,1
1981/6/19,16.4,8,1,19.7,8,1
1981/6/20,14.5,8,1,17.5,8,1
1981/6/21,13.7,8,1,16.0,8,1
1981/6/22,16.0,8,1,19.3,8,1
1981/6/23,23.9,8,1,28.4,8,1
1981/6/24,22.3,8,1,24.5,8,1
1981/6/25,21.7,8,1,24.5,8,1
1981/6/26,20.8,8,1,23.4,8,1
1981/6/27,20.2,8,1,23.4,8,1
1981/6/28,19.8,8,1,21.4,8,1
1981/6/29,23.2,8,1,32.0,8,1
1981/6/30,21.9,8,1,27.5,8,1
1981/7/1,21.1,8,1,24.4,8,1
1981/7/2,21.0,8,1,22.5,8,1
1981/7/3,19.2,8,1,20.6,8,1
1981/7/4,21.1,8,1,23.2,8,1
1981/7/5,23.1,8,1,26.4,8,1
1981/7/6,25.6,8,1,29.2,8,1
1981/7/7,28.0,8,1,32.6,8,1
1981/7/8,27.2,8,1,30.6,8,1
1981/7/9,27.9,8,1,32.0,8,1
1981/7/10,28.7,8,1,33.0,8,1
1981/7/11,28.6,8,1,32.2,8,1
1981/7/12,28.3,8,1,32.1,8,1
1981/7/13,28.6,8,1,32.6,8,1
1981/7/14,27.9,8,1,30.4,8,1
1981/7/15,27.8,8,1,31.5,8,1
1981/7/16,29.1,8,1,34.1,8,1
1981/7/17,29.6,8,1,34.3,8,1
1981/7/18,29.3,8,1,33.6,8,1
1981/7/19,28.7,8,1,32.2,8,1
1981/7/20,28.2,8,1,32.4,8,1
1981/7/21,27.5,8,1,31.4,8,1
1981/7/22,25.9,8,1,32.6,8,1
1981/7/23,24.0,8,1,27.9,8,1
1981/7/24,23.4,8,1,26.1,8,1
1981/7/25,25.3,8,1,30.1,8,1
1981/7/26,25.8,8,1,29.9,8,1
1981/7/27,25.7,8,1,29.5,8,1
1981/7/28,26.0,8,1,29.9,8,1
1981/7/29,28.0,8,1,32.2,8,1
1981/7/30,26.4,8,1,29.5,8,1
1981/7/31,28.1,8,1,30.9,8,1
1981/8/1,28.1,8,1,31.7,8,1
1981/8/2,28.2,8,1,32.5,8,1
1981/8/3,27.5,8,1,31.1,8,1
1981/8/4,27.4,8,1,31.8,8,1
1981/8/5,26.5,8,1,32.9,8,1
1981/8/6,24.8,8,1,27.8,8,1
1981/8/7,24.3,8,1,28.9,8,1
1981/8/8,24.2,8,1,26.7,8,1
1981/8/9,25.6,8,1,29.0,8,1
1981/8/10,27.4,8,1,31.7,8,1
1981/8/11,27.9,8,1,31.4,8,1
1981/8/12,27.5,8,1,30.4,8,1
1981/8/13,25.7,8,1,28.9,8,1
1981/8/14,24.5,8,1,27.5,8,1
1981/8/15,24.0,8,1,27.9,8,1
1981/8/16,23.9,8,1,28.9,8,1
1981/8/17,23.6,8,1,28.1,8,1
1981/8/18,25.2,8,1,30.0,8,1
1981/8/19,27.9,8,1,30.7,8,1
1981/8/20,25.9,8,1,29.0,8,1
1981/8/21,24.8,8,1,28.1,8,1
1981/8/22,26.6,8,1,28.7,8,1
1981/8/23,26.6,8,1,31.4,8,1
1981/8/24,25.7,8,1,30.2,8,1
1981/8/25,25.3,8,1,29.1,8,1
1981/8/26,27.4,8,1,30.3,8,1
1981/8/27,28.7,8,1,32.0,8,1
1981/8/28,23.2,8,1,27.6,8,1
1981/8/29,25.3,8,1,29.3,8,1
1981/8/30,28.8,8,1,32.4,8,1
1981/8/31,29.2,8,1,33.9,8,1
1981/9/1,27.7,8,1,31.3,8,1
1981/9/2,28.1,8,1,31.6,8,1
1981/9/3,27.8,8,1,30.8,8,1
1981/9/4,27.0,8,1,30.0,8,1
1981/9/5,21.9,8,1,24.9,8,1
1981/9/6,21.5,8,1,24.6,8,1
1981/9/7,21.8,8,1,25.3,8,1
1981/9/8,20.5,8,1,25.0,8,1
1981/9/9,21.5,8,1,24.2,8,1
1981/9/10,22.3,8,1,26.6,8,1
1981/9/11,20.0,8,1,22.5,8,1
1981/9/12,18.7,8,1,20.5,8,1
1981/9/13,21.2,8,1,23.9,8,1
1981/9/14,20.3,8,1,23.9,8,1
1981/9/15,20.2,8,1,23.8,8,1
1981/9/16,20.4,8,1,24.5,8,1
1981/9/17,20.2,8,1,24.6,8,1
1981/9/18,20.8,8,1,26.1,8,1
1981/9/19,19.1,8,1,21.8,8,1
1981/9/20,18.4,8,1,20.7,8,1
1981/9/21,20.5,8,1,24.2,8,1
1981/9/22,21.2,8,1,25.0,8,1
1981/9/23,22.5,8,1,25.7,8,1
1981/9/24,23.0,8,1,26.8,8,1
1981/9/25,21.8,8,1,23.1,8,1
1981/9/26,20.7,8,1,22.1,8,1
1981/9/27,24.2,8,1,30.1,8,1
1981/9/28,23.1,8,1,28.5,8,1
1981/9/29,18.0,8,1,19.9,8,1
1981/9/30,19.5,8,1,22.8,8,1
1981/10/1,17.7,8,1,18.6,8,1
1981/10/2,20.8,8,1,26.7,8,1
1981/10/3,18.9,8,1,21.8,8,1
1981/10/4,19.3,8,1,23.5,8,1
1981/10/5,22.0,8,1,24.6,8,1
1981/10/6,20.4,8,1,23.3,8,1
1981/10/7,19.6,8,1,22.0,8,1
1981/10/8,18.1,8,1,19.4,8,1
1981/10/9,20.4,8,1,23.8,8,1
1981/10/10,20.4,8,1,23.7,8,1
1981/10/11,19.3,8,1,22.6,8,1
1981/10/12,18.8,8,1,22.4,8,1
1981/10/13,19.1,8,1,22.9,8,1
1981/10/14,19.3,8,1,23.1,8,1
1981/10/15,15.3,8,1,16.6,8,1
1981/10/16,15.5,8,1,18.1,8,1
1981/10/17,17.5,8,1,22.8,8,1
1981/10/18,17.9,8,1,22.3,8,1
1981/10/19,19.7,8,1,25.0,8,1
1981/10/20,16.6,8,1,19.7,8,1
1981/10/21,16.0,8,1,17.9,8,1
1981/10/22,15.3,8,1,20.0,8,1
1981/10/23,19.4,8,1,23.8,8,1
1981/10/24,14.3,8,1,18.3,8,1
1981/10/25,16.0,8,1,21.1,8,1
1981/10/26,14.4,8,1,18.6,8,1
1981/10/27,14.2,8,1,18.4,8,1
1981/10/28,14.6,8,1,18.0,8,1
1981/10/29,13.9,8,1,15.6,8,1
1981/10/30,15.9,8,1,18.7,8,1
1981/10/31,16.5,8,1,19.9,8,1
1981/11/1,16.5,8,1,21.4,8,1
1981/11/2,12.4,8,1,14.9,8,1
1981/11/3,14.2,8,1,16.0,8,1
1981/11/4,15.6,8,1,18.2,8,1
1981/11/5,14.0,8,1,16.1,8,1
1981/11/6,8.4,8,1,12.2,8,1
1981/11/7,8.0,8,1,9.7,8,1
1981/11/8,8.6,8,1,11.5,8,1
1981/11/9,7.6,8,1,9.9,8,1
1981/11/10,8.4,8,1,13.0,8,1
1981/11/11,10.4,8,1,15.2,8,1
1981/11/12,10.6,8,1,14.1,8,1
1981/11/13,10.9,8,1,15.5,8,1
1981/11/14,12.0,8,1,16.2,8,1
1981/11/15,11.9,8,1,16.6,8,1
1981/11/16,13.8,8,1,19.8,8,1
1981/11/17,11.0,8,1,13.5,8,1
1981/11/18,10.0,8,1,12.7,8,1
1981/11/19,9.3,8,1,14.4,8,1
1981/11/20,11.5,8,1,15.4,8,1
1981/11/21,11.2,8,1,13.6,8,1
1981/11/22,9.6,8,1,13.5,8,1
1981/11/23,7.4,8,1,14.8,8,1
1981/11/24,12.1,8,1,17.8,8,1
1981/11/25,9.7,8,1,11.2,8,1
1981/11/26,7.4,8,1,9.0,8,1
1981/11/27,9.6,8,1,11.2,8,1
1981/11/28,7.6,8,1,11.9,8,1
1981/11/29,6.9,8,1,10.1,8,1
1981/11/30,6.4,8,1,8.9,8,1
1981/12/1,6.5,8,1,7.7,8,1
1981/12/2,6.4,8,1,9.8,8,1
1981/12/3,6.0,8,1,10.2,8,1
1981/12/4,6.4,8,1,10.6,8,1
1981/12/5,7.8,8,1,11.8,8,1
1981/12/6,8.2,8,1,11.8,8,1
1981/12/7,7.9,8,1,10.8,8,1
1981/12/8,8.4,8,1,12.0,8,1
1981/12/9,8.2,8,1,12.9,8,1
1981/12/10,8.0,8,1,11.6,8,1
1981/12/11,5.7,8,1,8.5,8,1
1981/12/12,9.1,8,1,13.9,8,1
1981/12/13,7.3,8,1,11.4,8,1
1981/12/14,4.7,8,1,8.6,8,1
1981/12/15,4.5,8,1,8.8,8,1
1981/12/16,7.4,8,1,11.9,8,1
1981/12/17,7.4,8,1,12.2,8,1
1981/12/18,8.1,8,1,12.3,8,1
1981/12/19,8.4,8,1,15.1,8,1
1981/12/20,8.7,8,1,12.2,8,1
1981/12/21,9.1,8,1,12.7,8,1
1981/12/22,8.2,8,1,12.9,8,1
1981/12/23,8.7,8,1,14.8,8,1
1981/12/24,7.9,8,1,12.1,8,1
1981/12/25,5.2,8,1,7.4,8,1
1981/12/26,6.7,8,1,12.3,8,1
1981/12/27,7.7,8,1,14.2,8,1
1981/12/28,10.5,8,1,16.2,8,1
1981/12/29,12.2,8,1,15.7,8,1
1981/12/30,9.2,8,1,12.4,8,1
1981/12/31,5.8,8,1,6.8,8,1
1982/1/1,6.9,8,1,11.8,8,1
1982/1/2,7.0,8,1,11.4,8,1
1982/1/3,6.0,8,1,9.1,8,1
1982/1/4,6.4,8,1,9.1,8,1
1982/1/5,10.4,8,1,16.8,8,1
1982/1/6,6.9,8,1,9.1,8,1
1982/1/7,3.9,8,1,9.1,8,1
1982/1/8,2.9,8,1,6.0,8,1
1982/1/9,6.4,8,1,12.0,8,1
1982/1/10,8.2,8,1,11.2,8,1
1982/1/11,6.4,8,1,8.5,8,1
1982/1/12,10.6,8,1,16.4,8,1
1982/1/13,8.8,8,1,11.4,8,1
1982/1/14,6.2,8,1,8.9,8,1
1982/1/15,5.1,8,1,9.0,8,1
1982/1/16,2.3,8,1,4.0,8,1
1982/1/17,3.0,8,1,7.8,8,1
1982/1/18,3.1,8,1,7.8,8,1
1982/1/19,3.8,8,1,9.6,8,1
1982/1/20,4.0,8,1,7.6,8,1
1982/1/21,5.7,8,1,10.3,8,1
1982/1/22,8.8,8,1,12.8,8,1
1982/1/23,7.5,8,1,13.0,8,1
1982/1/24,7.3,8,1,11.2,8,1
1982/1/25,6.0,8,1,10.1,8,1
1982/1/26,5.7,8,1,7.9,8,1
1982/1/27,6.2,8,1,9.0,8,1
1982/1/28,4.9,8,1,9.7,8,1
1982/1/29,2.1,8,1,5.6,8,1
1982/1/30,2.2,8,1,6.0,8,1
1982/1/31,3.9,8,1,7.4,8,1
1982/2/1,4.9,8,1,10.6,8,1
1982/2/2,3.6,8,1,7.3,8,1
1982/2/3,4.0,8,1,8.1,8,1
1982/2/4,5.0,8,1,10.0,8,1
1982/2/5,3.4,8,1,7.1,8,1
1982/2/6,3.9,8,1,8.0,8,1
1982/2/7,1.9,8,1,4.7,8,1
1982/2/8,2.7,8,1,6.7,8,1
1982/2/9,3.4,8,1,7.1,8,1
1982/2/10,3.8,8,1,8.3,8,1
1982/2/11,5.2,8,1,9.8,8,1
1982/2/12,6.1,8,1,9.2,8,1
1982/2/13,5.8,8,1,7.8,8,1
1982/2/14,5.6,8,1,9.7,8,1
1982/2/15,6.0,8,1,10.0,8,1
1982/2/16,7.3,8,1,12.0,8,1
1982/2/17,4.5,8,1,7.9,8,1
1982/2/18,7.6,8,1,11.7,8,1
1982/2/19,8.0,8,1,11.4,8,1
1982/2/20,9.5,8,1,13.0,8,1
1982/2/21,8.8,8,1,13.1,8,1
1982/2/22,7.5,8,1,11.8,8,1
1982/2/23,7.7,8,1,11.7,8,1
1982/2/24,2.8,8,1,6.4,8,1
1982/2/25,4.6,8,1,8.5,8,1
1982/2/26,4.5,8,1,8.6,8,1
1982/2/27,6.0,8,1,8.7,8,1
1982/2/28,8.5,8,1,12.4,8,1
1982/3/1,6.0,8,1,9.8,8,1
1982/3/2,5.0,8,1,9.9,8,1
1982/3/3,6.2,8,1,10.7,8,1
